idx,branch_name,merge,left,right,notes,diff contains java file,diff_logs,imports_involved,non_java_involved,num_diff_files,num_diff_lines,test merge,left parent test result,left_tree_fingerprint,parents pass,right parent test result,right_tree_fingerprint,sampled for testing,gitmerge_ort,gitmerge_ort_merge_fingerprint,gitmerge_ort_ignorespace,gitmerge_ort_ignorespace_merge_fingerprint,gitmerge_recursive_histogram,gitmerge_recursive_histogram_merge_fingerprint,gitmerge_recursive_ignorespace,gitmerge_recursive_ignorespace_merge_fingerprint,gitmerge_recursive_minimal,gitmerge_recursive_minimal_merge_fingerprint,gitmerge_recursive_myers,gitmerge_recursive_myers_merge_fingerprint,gitmerge_recursive_patience,gitmerge_recursive_patience_merge_fingerprint,gitmerge_resolve,gitmerge_resolve_merge_fingerprint,git_hires_merge,git_hires_merge_merge_fingerprint,spork,spork_merge_fingerprint,intellimerge,intellimerge_merge_fingerprint,plumelib_ort,plumelib_ort_merge_fingerprint,plumelib_ort_ignorespace,plumelib_ort_ignorespace_merge_fingerprint,plumelib_ort_adjacent,plumelib_ort_adjacent_merge_fingerprint,plumelib_ort_imports,plumelib_ort_imports_merge_fingerprint,plumelib_ort_version_number,plumelib_ort_version_number_merge_fingerprint
76,refs/heads/main,d04568906eeb45c9cccb4de9653388013aa12605,412b1df99184705ec1696cca5cbf426a11fb2f02,ce2e78527eb50c4c97279da5eb3eabe3a12e038b,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/412b1df99184705ec1696cca5cbf426a11fb2f02_ce2e78527eb50c4c97279da5eb3eabe3a12e038b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/412b1df99184705ec1696cca5cbf426a11fb2f02_ce2e78527eb50c4c97279da5eb3eabe3a12e038b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/412b1df99184705ec1696cca5cbf426a11fb2f02_ce2e78527eb50c4c97279da5eb3eabe3a12e038b_left_right.log'}",True,True,309,18986,True,Tests_passed,3d385a66d8ffbb94b19e469257b0d0159e6d308be1f875e662b730783a440d8f,True,Tests_passed,4c5ca076f7fb33c2c2e310679301f27e1c3fff840e8fe5aa002eb38daf92d611,True,Tests_failed,b7a63b45ca2ac82f994d396b7ebd0838780b93868ca788330555de63065ba11e,Tests_passed,bba1f4ebc3bcd08bfa44a30c05712a289d68cb9e99b45d421a6b275fddf2799b,Tests_failed,b7a63b45ca2ac82f994d396b7ebd0838780b93868ca788330555de63065ba11e,Tests_passed,bba1f4ebc3bcd08bfa44a30c05712a289d68cb9e99b45d421a6b275fddf2799b,Tests_failed,b7a63b45ca2ac82f994d396b7ebd0838780b93868ca788330555de63065ba11e,Tests_failed,b7a63b45ca2ac82f994d396b7ebd0838780b93868ca788330555de63065ba11e,Tests_failed,b7a63b45ca2ac82f994d396b7ebd0838780b93868ca788330555de63065ba11e,Tests_failed,b7a63b45ca2ac82f994d396b7ebd0838780b93868ca788330555de63065ba11e,Tests_failed,b7a63b45ca2ac82f994d396b7ebd0838780b93868ca788330555de63065ba11e,Tests_passed,4783460bc92869f20a1d9ffe860643002b329fc187922bbebd94c329c69e52af,Tests_failed,b7a63b45ca2ac82f994d396b7ebd0838780b93868ca788330555de63065ba11e,Tests_failed,3c4e96638f3a60ccafd1d445123a3fbc0e50921d20087f53b238c41bf223ea2b,Tests_passed,56338f8df36151c46eaef45f62df2a0e6e399c91bc1ee162ccdd6cb9ba7c5c2c,Tests_failed,b7a63b45ca2ac82f994d396b7ebd0838780b93868ca788330555de63065ba11e,Tests_failed,3c4e96638f3a60ccafd1d445123a3fbc0e50921d20087f53b238c41bf223ea2b,Tests_failed,b7a63b45ca2ac82f994d396b7ebd0838780b93868ca788330555de63065ba11e
86,refs/heads/main,1b4ad829f36d56eed943c096b96e2f31d632570c,cfee7bf36d7551cf14b24f94a29a7183256799db,7abc95058a34db8f8bcc16d2b2cb9e4af3de1d36,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/cfee7bf36d7551cf14b24f94a29a7183256799db_7abc95058a34db8f8bcc16d2b2cb9e4af3de1d36_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/cfee7bf36d7551cf14b24f94a29a7183256799db_7abc95058a34db8f8bcc16d2b2cb9e4af3de1d36_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/cfee7bf36d7551cf14b24f94a29a7183256799db_7abc95058a34db8f8bcc16d2b2cb9e4af3de1d36_left_right.log'}",True,True,329,17645,True,Tests_passed,b10d7f16daecad4274e90974270b36ac7953298d1f98be9ba546633fc4a50a6f,True,Tests_passed,db1f5ded75f1656650863f3406b727573a7a92c4061033af96459f2738992f21,True,Merge_failed,b54efbe563a60b7626b58adfba853156f475ebe44f4b5f9b6478f64d09dd2642,Merge_failed,b54efbe563a60b7626b58adfba853156f475ebe44f4b5f9b6478f64d09dd2642,Merge_failed,b54efbe563a60b7626b58adfba853156f475ebe44f4b5f9b6478f64d09dd2642,Merge_failed,b54efbe563a60b7626b58adfba853156f475ebe44f4b5f9b6478f64d09dd2642,Merge_failed,b54efbe563a60b7626b58adfba853156f475ebe44f4b5f9b6478f64d09dd2642,Merge_failed,b54efbe563a60b7626b58adfba853156f475ebe44f4b5f9b6478f64d09dd2642,Merge_failed,b54efbe563a60b7626b58adfba853156f475ebe44f4b5f9b6478f64d09dd2642,Merge_failed,ad63bd1882446f0eab13d0ed93b2d6c4e20424ed2d62846e34c2b4178323ce0e,Merge_failed,01ac88487d2f18e324e8759eb7d0dae9691a6723147e47fe449282dff00451f2,Tests_failed,360fb54a4fdbe61b702bc6e7bb33832445fc69497783c0f6758449e96ca2a261,Merge_failed,6d308f06da321b4d4328a9eee07f57f06632e974c18ef5a308f86fc59c5cbf47,Merge_failed,b54efbe563a60b7626b58adfba853156f475ebe44f4b5f9b6478f64d09dd2642,Merge_failed,b54efbe563a60b7626b58adfba853156f475ebe44f4b5f9b6478f64d09dd2642,Tests_failed,3992ee88b0014aaa20fd7187e2454aea1099aa0d929d75db462791a6ce8c103f,Merge_failed,b54efbe563a60b7626b58adfba853156f475ebe44f4b5f9b6478f64d09dd2642,Merge_failed,b54efbe563a60b7626b58adfba853156f475ebe44f4b5f9b6478f64d09dd2642
87,refs/heads/main,0536ebda46c31e95aeb2dfef04496c79ed874dbc,6aa0ccbec8bd6415aedeef46d95581fc031d7f0e,9bdae75f6db9f747def1ca808b5630b64f55d419,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/6aa0ccbec8bd6415aedeef46d95581fc031d7f0e_9bdae75f6db9f747def1ca808b5630b64f55d419_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/6aa0ccbec8bd6415aedeef46d95581fc031d7f0e_9bdae75f6db9f747def1ca808b5630b64f55d419_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/6aa0ccbec8bd6415aedeef46d95581fc031d7f0e_9bdae75f6db9f747def1ca808b5630b64f55d419_left_right.log'}",True,True,311,19647,True,Tests_passed,bd012e280a57940745bdeee486b08e38af6f4e3d869ea6cb11a9a9cd223ed46b,True,Tests_passed,24b3bf35bab1e1b23eec970136bdb2613072f750f35ac620a1882877715361c5,True,Merge_failed,0171d31926bc8aa294f15b078d4be3196e7837052aba2a754cbbe8a8e0e33e0f,Merge_failed,abe08e408c5cd3965d7fed601141db6fe3582bcf767c35c2900b032b40b50610,Merge_failed,0171d31926bc8aa294f15b078d4be3196e7837052aba2a754cbbe8a8e0e33e0f,Merge_failed,c2d4127070c385095b9db27b8149de58fff1a171f30d5f303470461466ef6f02,Merge_failed,bd4adc5fee428da3f38abe752ff1743b4edaa4b5cc02fd6088c63a70b195ca32,Merge_failed,bd4adc5fee428da3f38abe752ff1743b4edaa4b5cc02fd6088c63a70b195ca32,Merge_failed,abe0b29f43926a2c9c2086b9a167ac60372b90eaf00ec7a717149673ff8c2b63,Merge_failed,3bbc8a30420f8a1e00004a887436fcbe777da3d63ebc49c38565454c6cb8c4e3,Merge_failed,c0c81fa314d3a79516c5026a5170d48c6b0ecff7e525ff2a882e9c6569f4ac3c,Merge_failed,fb56767ae8ee8068b7c017e856c613b7c9186b501d25f22b364b880302a79cae,Merge_failed,5c479e17a75b361bd51f6f765cedf3a8cc575c2ed250757032c8a27ccfa29d91,Merge_failed,1e4dceee2fd8272e72c01dfc667701f59a91519ff3979a5d7fb125fb1d5e124e,Merge_failed,8e19975cee97f0125e93fcfbc024a5ae6385bc9e3428e84ea84f0705bf8ad906,Merge_failed,0c4754a9a06fd7d84712d565014b8a1de5a54ab3224f8cb842caeecd5aa3b398,Merge_failed,0171d31926bc8aa294f15b078d4be3196e7837052aba2a754cbbe8a8e0e33e0f,Merge_failed,75d9931a05af0868b7cc0024715a262e796242752749bd2f988451f4b22ba92f
92,refs/heads/main,dd0b3c1b29a139edec4e06194f2d1d0e7cfacaff,82c8eb071a25bf8033f0cb8753de02c037c8e336,7a3db34483daac45f4ef9441e3ee465793fa54dd,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/82c8eb071a25bf8033f0cb8753de02c037c8e336_7a3db34483daac45f4ef9441e3ee465793fa54dd_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/82c8eb071a25bf8033f0cb8753de02c037c8e336_7a3db34483daac45f4ef9441e3ee465793fa54dd_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/82c8eb071a25bf8033f0cb8753de02c037c8e336_7a3db34483daac45f4ef9441e3ee465793fa54dd_left_right.log'}",True,True,2116,18677,True,Tests_passed,e8f4bcca3ac2fd8bd253a5418ee374b4cf739ad7fbb47808571ccd32cbe467c2,True,Tests_passed,4911de6841d7838940f39c71be27f3c3173dd913bade7968bd16c18406486d2c,True,Merge_failed,72d1d63db2949a3d5348c2e34373ca9c02facc547374ac4bb3d3769c624e2fdd,Merge_failed,5a47b64251afeaeb603fd17cc44818fccd5867348b98d5b2ddbf7ea5bb0d9961,Merge_failed,72d1d63db2949a3d5348c2e34373ca9c02facc547374ac4bb3d3769c624e2fdd,Merge_failed,0b9d45ed39020b838a6a685b0e339a8e7b7ee06913993e39d54539d2cf84e1b5,Merge_failed,8304b0bd4d5cc6d72b077b92066c088f97c45d53afeb593e275471605ff3b095,Merge_failed,8304b0bd4d5cc6d72b077b92066c088f97c45d53afeb593e275471605ff3b095,Merge_failed,dec267bc69bb3812236186a15c572444b97012aca6b1166de097588ffff99f82,Merge_failed,655790c7573bd8d84db5ef51771d77a9becbdeef26b58938b5af3925b4133c16,Merge_failed,9518a19204e9f90b919f0b4847269f578b720fbb23f69d976672d6464a1fa606,Merge_failed,451fb8e35f1069729e1287a4466d4cb8a24319a5087179bae05432e9927cec2d,Merge_failed,6a3186d7f09f64f08f5a31ef113fe97f8bf91d7e5feaf637eb04afaea1b139e7,Merge_failed,6308b43a12bf54e0f2f9fdd0e3a6f65b705236cb325a9fe96cb8085390b0bfb3,Merge_failed,47a61faf189d403628b4dfd2f2d4f671010e64bc88c2efff6f7b321dd0725acf,Merge_failed,54d66df6dbc9ce72d8a5c0fe8e0216df5fe0eb91ab111da30ab2462f7a26abf2,Merge_failed,3eb6b089045f9deae7c813ee29c27fd51ea90d3429c75740e699976b46e6903a,Merge_failed,3eb6b089045f9deae7c813ee29c27fd51ea90d3429c75740e699976b46e6903a
93,refs/heads/main,e48c141d6c44ba4ea76f65400de6a8a19a5722cc,cff9e056e6ae6680ecd8dbb7d81d7bcd66ea6b05,0bf4528897dc8cc926419261522ea7ec60b032fc,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/cff9e056e6ae6680ecd8dbb7d81d7bcd66ea6b05_0bf4528897dc8cc926419261522ea7ec60b032fc_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/cff9e056e6ae6680ecd8dbb7d81d7bcd66ea6b05_0bf4528897dc8cc926419261522ea7ec60b032fc_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/cff9e056e6ae6680ecd8dbb7d81d7bcd66ea6b05_0bf4528897dc8cc926419261522ea7ec60b032fc_left_right.log'}",True,True,110,5223,True,Tests_passed,4367c97f9539fa884926375e81a3e2264b979ceed9597e2dbb84b2c1c97ab22d,True,Tests_passed,e50c570c523081cf52e1c2c09b824fa559b5c89cbb0097a210c1f88e0dc94934,True,Merge_failed,28b7ac3ecdada2395ea16b56e1ad1a17425a69e165bdf333f964c695e104e28f,Merge_failed,a7aab2d41d8cd90ae0cf3a3766bcdb2fc8d224c2785e7298d5b63b204b3b906a,Merge_failed,28b7ac3ecdada2395ea16b56e1ad1a17425a69e165bdf333f964c695e104e28f,Merge_failed,a7aab2d41d8cd90ae0cf3a3766bcdb2fc8d224c2785e7298d5b63b204b3b906a,Merge_failed,28b7ac3ecdada2395ea16b56e1ad1a17425a69e165bdf333f964c695e104e28f,Merge_failed,28b7ac3ecdada2395ea16b56e1ad1a17425a69e165bdf333f964c695e104e28f,Merge_failed,28b7ac3ecdada2395ea16b56e1ad1a17425a69e165bdf333f964c695e104e28f,Merge_failed,a65e0f82602d4665c45dfb0075162cecc98229725c303ed672224b5d05191ce3,Merge_failed,5598763967e9ee6deb59cf696aff04971c3bcc456592a8f1c52ed769338969f4,Merge_failed,bc4f5e04676d8b9d47bebecdc9a0d5cc70376488afbff326e50e060950e0f253,Merge_failed,889938ed8311babd72d3caf73163b9f40c7e283b23f759a3f0589eb5bc0caa98,Merge_failed,28b7ac3ecdada2395ea16b56e1ad1a17425a69e165bdf333f964c695e104e28f,Merge_failed,a7aab2d41d8cd90ae0cf3a3766bcdb2fc8d224c2785e7298d5b63b204b3b906a,Merge_failed,28b7ac3ecdada2395ea16b56e1ad1a17425a69e165bdf333f964c695e104e28f,Merge_failed,28b7ac3ecdada2395ea16b56e1ad1a17425a69e165bdf333f964c695e104e28f,Merge_failed,28b7ac3ecdada2395ea16b56e1ad1a17425a69e165bdf333f964c695e104e28f
98,refs/heads/main,a7c0edb3b3015a109764cb2428f3d16ab231b604,944f49cbef0e2a952669c78722b7993e76b9a798,ab89c92ca02a9f0d4ab7f39e1226a22af87ef4c8,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/944f49cbef0e2a952669c78722b7993e76b9a798_ab89c92ca02a9f0d4ab7f39e1226a22af87ef4c8_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/944f49cbef0e2a952669c78722b7993e76b9a798_ab89c92ca02a9f0d4ab7f39e1226a22af87ef4c8_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/944f49cbef0e2a952669c78722b7993e76b9a798_ab89c92ca02a9f0d4ab7f39e1226a22af87ef4c8_left_right.log'}",True,True,376,7191,True,Tests_passed,b99ba99eac1da8a51bd2ef83aa3ab4d19b7de5ccdfe5f511c65c28b35f97bd73,True,Tests_passed,9a75312e831dc5e62bf18b38cd27dd4ee32a7cc41fb73a8041d1c319a8758dbf,True,Merge_failed,e5565e85c94645e5c86981cafa9993af2054f259da5561e204135d034de885e0,Merge_failed,ff8b60cb9787ac3e8daeee4ea98b075e86bddb6cda8a111c98bd8fef4b7207a8,Merge_failed,e5565e85c94645e5c86981cafa9993af2054f259da5561e204135d034de885e0,Merge_failed,5ad898dacbfb80f448b5b233cf50e76a8eeddbc6729ba8857154be53d7773aa8,Merge_failed,e5565e85c94645e5c86981cafa9993af2054f259da5561e204135d034de885e0,Merge_failed,e5565e85c94645e5c86981cafa9993af2054f259da5561e204135d034de885e0,Merge_failed,e5565e85c94645e5c86981cafa9993af2054f259da5561e204135d034de885e0,Merge_failed,bab47faea55cf3237842af604f8b38e636402b83adb7774b75e75eba8f67cb21,Merge_failed,700c25e7eab027f7d31373c646b78ad3a0e86b1c09673ead14d16141f72d3dbc,Merge_failed,f2467e2e068015570378a96be38f13493b1cfe8bb1f2e58631f9316493622508,Merge_failed,02df957a1bb4fc34c71d7a7153dd4d071fe2169dd9cc4ba06d36e9489937d56a,Merge_failed,4d1e4a3e6f232d0aada8c2036976c538ef98394d5efbb5cbc953a884f50225cb,Merge_failed,8bcbbd90f10099d43ce23b9e8cf2072356e20695af86931aa21d4ed7c1f58514,Merge_failed,e5565e85c94645e5c86981cafa9993af2054f259da5561e204135d034de885e0,Merge_failed,4d1e4a3e6f232d0aada8c2036976c538ef98394d5efbb5cbc953a884f50225cb,Merge_failed,e5565e85c94645e5c86981cafa9993af2054f259da5561e204135d034de885e0
100,refs/heads/main,0543f2506b5a6557c338442fd00fd97439b40623,f0d630c585ba5434f643ea88ff98f4e1b225c5e0,b1c7f264042ac6ba15f745f94ef8ada7e50797f3,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/f0d630c585ba5434f643ea88ff98f4e1b225c5e0_b1c7f264042ac6ba15f745f94ef8ada7e50797f3_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/f0d630c585ba5434f643ea88ff98f4e1b225c5e0_b1c7f264042ac6ba15f745f94ef8ada7e50797f3_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/f0d630c585ba5434f643ea88ff98f4e1b225c5e0_b1c7f264042ac6ba15f745f94ef8ada7e50797f3_left_right.log'}",True,True,31,1693,True,Tests_passed,761d2f3886a1c4e9f6d9499133506b3a441f16623f89eb137bd97a816c7f3c4a,True,Tests_passed,2f7b5ff472be71bed11d1b0c8d89fc3b18d817c4152d0b3a0548f391560ea11c,True,Merge_failed,0322fae8042b010be689851e63351c56e2c31ea8cf6fce83b97aa460c419f231,Merge_failed,22b4eb66a3d694fc02e7517b14a28dc8120eb50a2ea4b69897848b35ced751dd,Merge_failed,0322fae8042b010be689851e63351c56e2c31ea8cf6fce83b97aa460c419f231,Merge_failed,22b4eb66a3d694fc02e7517b14a28dc8120eb50a2ea4b69897848b35ced751dd,Merge_failed,0322fae8042b010be689851e63351c56e2c31ea8cf6fce83b97aa460c419f231,Merge_failed,0322fae8042b010be689851e63351c56e2c31ea8cf6fce83b97aa460c419f231,Merge_failed,0322fae8042b010be689851e63351c56e2c31ea8cf6fce83b97aa460c419f231,Merge_failed,db87a59acd3593e07c12e392e302d8492d6bc107b32ae5e135b70c52743d01aa,Merge_failed,64bfa94dc7582209caeae05f88ca8aca3c646a6d7f29689347047f7109b46d81,Merge_failed,9ac4c9fa5092f8ac5d0f7e2c9d2d06108a5a94bb6df1209ca0d5019b17a1d4bd,Merge_failed,c26bea286533d79bbb30dfdb14170f04977b991c4c14e19bcb5707fc9f4f4286,Merge_failed,288f2ddd724175bc265c5cea4219c6e49341e66f002c9bca68ad0eae9c6c2418,Merge_failed,ac5ef157705ab9576474b8323727fbe9c8c2245d69ca2a01e9afb36f3a200bf8,Merge_failed,740b60a0737a4ef4a66875874ccf44ffa80a499858fc3575266b8935d551fa09,Merge_failed,cc30c76e91dbff26c0711e17244e27212c9a936bc3b94efbacedab76786539d7,Merge_failed,cc30c76e91dbff26c0711e17244e27212c9a936bc3b94efbacedab76786539d7
101,refs/heads/main,b1c7f264042ac6ba15f745f94ef8ada7e50797f3,c0c161daf4105be32b607d7dd3d32efa947aa2c7,2192db864e549ba884fcce6d806a7cac77bac4af,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/c0c161daf4105be32b607d7dd3d32efa947aa2c7_2192db864e549ba884fcce6d806a7cac77bac4af_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/c0c161daf4105be32b607d7dd3d32efa947aa2c7_2192db864e549ba884fcce6d806a7cac77bac4af_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/c0c161daf4105be32b607d7dd3d32efa947aa2c7_2192db864e549ba884fcce6d806a7cac77bac4af_left_right.log'}",True,True,40,1698,True,Tests_passed,9f60f8e45c432da04adba1ce9bd4565dcb1b488ad165861a094fd476f69b691e,True,Tests_passed,10325a589aeb99d11bf649a4dcd28584a4ae499e8323d243f3d2a1532a68eeea,True,Merge_failed,d17c24355fe5c158c80ae59e77acaf2d4c089a7d7cd8a5e7139c35ed55caed3e,Merge_failed,eaf55d5aec4ba26576498aba4f63ca366fcaf2df8f2708e9ea9ec83de1af2e66,Merge_failed,d17c24355fe5c158c80ae59e77acaf2d4c089a7d7cd8a5e7139c35ed55caed3e,Merge_failed,eaf55d5aec4ba26576498aba4f63ca366fcaf2df8f2708e9ea9ec83de1af2e66,Merge_failed,492a2fed8ee6432b38aba9592951ea7148609253ff7689a397630544d275a538,Merge_failed,492a2fed8ee6432b38aba9592951ea7148609253ff7689a397630544d275a538,Merge_failed,d17c24355fe5c158c80ae59e77acaf2d4c089a7d7cd8a5e7139c35ed55caed3e,Merge_failed,b0fecfc9013e3ce4d84fa2874cee1b7536f37bb0d2379627064106aa37f614d6,Merge_failed,bb15cb8166144e46f9db865382c8d48576ae0c4bb0c89c3fd77ebf9f8cf3f435,Tests_failed,e753194500cb905d15eb600a5785eeba0998aed05d0e9c76c8c707cee248cbb7,Tests_failed,0808c6be611ec8c2c44b9544c02470d09c10288df62bb19d1d416e628617dab7,Merge_failed,f4f2167d4fecaa5a1ca51a1d4fdb29291caf7c3babced9fd0845430025ea80f2,Merge_failed,e29093b0dcd89b8282c37274aa66f670eebd3fa6f5dae45211c50b2d8eaf48c8,Merge_failed,c080be9a3225e74a02b068441e36c7a82556a45c406f60a4ad67afbf5e7ae4a9,Merge_failed,f4f2167d4fecaa5a1ca51a1d4fdb29291caf7c3babced9fd0845430025ea80f2,Merge_failed,c080be9a3225e74a02b068441e36c7a82556a45c406f60a4ad67afbf5e7ae4a9
157,refs/heads/main,b70e0f7108d9eeef411efba78b5bef3040282a56,17d3d0e8f63b926a9ad6ac48c02a6cbc9997a7c5,600fc4499f3ce3cf4d0b9e7f24dd978617c2382b,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/17d3d0e8f63b926a9ad6ac48c02a6cbc9997a7c5_600fc4499f3ce3cf4d0b9e7f24dd978617c2382b_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/17d3d0e8f63b926a9ad6ac48c02a6cbc9997a7c5_600fc4499f3ce3cf4d0b9e7f24dd978617c2382b_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/17d3d0e8f63b926a9ad6ac48c02a6cbc9997a7c5_600fc4499f3ce3cf4d0b9e7f24dd978617c2382b_left_right.log'}",True,True,18,153,True,Tests_passed,60c4b13041d6065c0c67601a1105133354022bb4b19d0fe755d2861bb0bdc987,True,Tests_passed,9a91685c29271a1828b8813155d5349f193c2af7ebf5cc7a33e23108809560c7,True,Tests_passed,9bbf1a1ba8722fc1ea043988bb5f2ff76e978d9c28a041157d933a34a84e10b9,Tests_passed,9bbf1a1ba8722fc1ea043988bb5f2ff76e978d9c28a041157d933a34a84e10b9,Tests_passed,9bbf1a1ba8722fc1ea043988bb5f2ff76e978d9c28a041157d933a34a84e10b9,Tests_passed,9bbf1a1ba8722fc1ea043988bb5f2ff76e978d9c28a041157d933a34a84e10b9,Tests_passed,9bbf1a1ba8722fc1ea043988bb5f2ff76e978d9c28a041157d933a34a84e10b9,Tests_passed,9bbf1a1ba8722fc1ea043988bb5f2ff76e978d9c28a041157d933a34a84e10b9,Tests_passed,9bbf1a1ba8722fc1ea043988bb5f2ff76e978d9c28a041157d933a34a84e10b9,Tests_passed,9bbf1a1ba8722fc1ea043988bb5f2ff76e978d9c28a041157d933a34a84e10b9,Tests_passed,9bbf1a1ba8722fc1ea043988bb5f2ff76e978d9c28a041157d933a34a84e10b9,Tests_passed,76b8e6af61d6c1558bdb8ad99e808e41bbd8a9a6ca4d3ddff2c70f97316a7adf,Tests_passed,8cf6e53857299aaad4ef282ac4cd40bd977984ae6df7892c69c070a56404ad48,Tests_passed,9bbf1a1ba8722fc1ea043988bb5f2ff76e978d9c28a041157d933a34a84e10b9,Tests_passed,9bbf1a1ba8722fc1ea043988bb5f2ff76e978d9c28a041157d933a34a84e10b9,Tests_passed,9bbf1a1ba8722fc1ea043988bb5f2ff76e978d9c28a041157d933a34a84e10b9,Tests_passed,9bbf1a1ba8722fc1ea043988bb5f2ff76e978d9c28a041157d933a34a84e10b9,Tests_passed,9bbf1a1ba8722fc1ea043988bb5f2ff76e978d9c28a041157d933a34a84e10b9
178,refs/heads/main,cc11345658fd35e850f6618f775cd4980dae4485,a379d497aec6d31a06398670f967afdfc2274c3b,b1809b54f29419b1da2c3f3f2ee7fe44aa6816d2,,True,"{'base_left': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/a379d497aec6d31a06398670f967afdfc2274c3b_b1809b54f29419b1da2c3f3f2ee7fe44aa6816d2_base_left.log', 'base_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/a379d497aec6d31a06398670f967afdfc2274c3b_b1809b54f29419b1da2c3f3f2ee7fe44aa6816d2_base_right.log', 'left_right': 'cache/diff_analyzer/logs/joel-costigliola/assertj-core/a379d497aec6d31a06398670f967afdfc2274c3b_b1809b54f29419b1da2c3f3f2ee7fe44aa6816d2_left_right.log'}",True,True,1407,37071,True,Tests_passed,5e5fe0dec77db8a7a609d959efb03b07ffa9d1f21e69625616b683c2e31979d5,True,Tests_passed,9f28dc70c266d7b4e7a0558871ba05bb997e0fe22d4d39374da4fd6b038076dd,True,Tests_passed,0a84b23df288859f4efaab942edb171ea6989631326221b642f9851f1bb482e7,Tests_passed,0a84b23df288859f4efaab942edb171ea6989631326221b642f9851f1bb482e7,Tests_passed,0a84b23df288859f4efaab942edb171ea6989631326221b642f9851f1bb482e7,Tests_passed,0a84b23df288859f4efaab942edb171ea6989631326221b642f9851f1bb482e7,Tests_passed,0a84b23df288859f4efaab942edb171ea6989631326221b642f9851f1bb482e7,Tests_passed,0a84b23df288859f4efaab942edb171ea6989631326221b642f9851f1bb482e7,Tests_passed,0a84b23df288859f4efaab942edb171ea6989631326221b642f9851f1bb482e7,Tests_passed,0a84b23df288859f4efaab942edb171ea6989631326221b642f9851f1bb482e7,Tests_passed,0a84b23df288859f4efaab942edb171ea6989631326221b642f9851f1bb482e7,Tests_passed,88d8e277342add6d03b0092660ce930f37368b682ce7da5c686f23bc7d3d7222,Tests_passed,0a84b23df288859f4efaab942edb171ea6989631326221b642f9851f1bb482e7,Tests_passed,0a84b23df288859f4efaab942edb171ea6989631326221b642f9851f1bb482e7,Tests_passed,0a84b23df288859f4efaab942edb171ea6989631326221b642f9851f1bb482e7,Tests_passed,0a84b23df288859f4efaab942edb171ea6989631326221b642f9851f1bb482e7,Tests_passed,0a84b23df288859f4efaab942edb171ea6989631326221b642f9851f1bb482e7,Tests_passed,0a84b23df288859f4efaab942edb171ea6989631326221b642f9851f1bb482e7
