idx,repository,language,architecture,community,continuous_integration,documentation,history,issues,license,size,unit_test,stars,scorebased_org,randomforest_org,scorebased_utl,randomforest_utl
632143,wxlfight/Alice-Robot,Java,0.529412,1,1,0.213106,1.666667,0.0,1,8863,0.259758,11,0,0,1,1
632988,spring-platform/spring-platform-config,Java,0.886364,1,0,0.262202,0.0,0.0,1,2680,0.370404,150,0,0,1,1
634345,jenkinsci/workflow-plugin-pipeline-demo,Java,0.0,2,0,0.060976,2.0,0.0,0,125,1.0,11,0,0,1,0
635400,venmo/cursor-utils,Java,0.818182,2,1,0.106506,5.125,2.375,1,1879,0.390348,194,1,1,1,1
637188,udacity/ud859,Java,0.914634,1,0,0.156688,12.0,1.0,1,11976,0.355715,116,1,1,1,1
639954,AdamBien/javaee-bce-archetype,Java,0.714286,1,0,0.110985,10.0,0.666667,1,790,0.487705,19,1,1,1,1
640323,yammer/breakerbox,Java,0.97561,2,1,0.040446,13.736842,0.105263,1,7505,0.268707,42,1,1,1,1
641736,structurizr/java,Java,0.92623,1,0,0.082905,14.111111,1.0,1,4725,0.314202,153,1,1,1,1
642289,kwon37xi/hibernate4-memcached,Java,0.95098,1,0,0.180526,6.555556,2.111111,1,5615,0.441514,15,1,1,1,1
643418,matlux/jvm-breakglass,Java,0.964286,1,1,0.036807,6.16,0.84,1,2289,0.298597,71,1,1,1,1
643975,githublemming/CloudTrailViewer,Java,0.973333,1,0,0.316459,8.333333,0.0,1,5860,0.28923,16,1,0,1,1
644055,manuzhang/storm-benchmark,Java,0.98913,2,1,0.290605,9.181818,0.181818,1,4796,0.359311,11,1,1,1,1
647049,Sefford/brender,Java,0.947368,1,0,0.38081,10.0,0.0,1,947,0.619739,16,1,0,1,1
647144,Sotera/distributed-graph-analytics,Java,0.923077,2,0,0.313743,33.299999,5.4,1,8030,0.399141,36,1,1,1,1
650674,ebay/oink,Java,0.878049,2,1,0.20746,3.0,0.2,1,2625,0.492644,21,1,1,1,1
651320,lestard/advanced-bindings,Java,0.166667,1,1,0.475922,7.375,0.25,1,2174,0.516868,11,1,1,1,1
652541,ggasoftware/gga-selenium-framework,Java,0.907692,2,0,0.2694,3.0,0.0,1,9883,0.417056,11,1,0,1,1
654902,vladmihalcea/hibernate-master-class,Java,0.9875,1,0,0.056239,12.111111,0.111111,1,7382,0.896287,64,1,1,1,1
655368,kvandermast/my-robolectric-app,Java,0.857143,1,0,0.15942,1.857143,0.142857,0,856,0.561446,47,0,0,1,0
657425,jimmoores/quandl4j,Java,0.924528,1,1,0.012998,10.5,0.75,1,117011,0.395952,21,1,1,1,1
657935,spotify/helios,Java,0.989276,5,1,0.245323,180.888885,52.111111,1,33749,0.370839,1224,1,1,1,1
658630,ZK-1931/javazab,Java,0.956522,3,1,0.299329,103.0,57.0,1,8301,0.419136,37,1,1,1,1
662920,getsentry/raven-java,Java,0.974138,1,1,0.158382,37.0,1.297297,1,10501,0.522214,166,1,1,1,1
663129,frankiesardo/auto-parcel,Java,0.923077,1,1,0.174871,3.090909,1.454545,1,6674,0.496306,1010,1,1,1,1
663394,frode-carlsen/cron,Java,1.0,1,0,0.159714,0.0,0.0,1,713,0.550613,12,0,0,1,0
663952,Kixeye/janus,Java,0.977778,4,1,0.361213,6.857143,0.857143,1,3646,0.341194,12,1,1,1,1
666410,red5/red5-websocket,Java,0.96,1,0,0.323662,3.625,0.125,1,2616,0.315467,18,1,1,1,1
672710,l3nz/ObjectiveSync,Java,0.862069,1,0,0.328556,3.0,0.222222,1,1405,0.334154,61,1,1,1,1
673237,timtiemens/secretshare,Java,0.974359,2,0,0.263403,1.775862,0.017241,1,7391,0.301447,12,1,0,1,1
677162,cbeams-archive/spring-3.1-profiles-xml,Java,0.888889,1,0,0.234,0.0,0.0,1,851,0.337104,14,0,0,1,1
678397,levelup/Android-oEmbed,Java,0.966667,1,0,0.080499,9.0,0.0,1,935,0.294509,12,1,0,1,1
680314,rschmitt/dynamic-object,Java,0.965517,1,0,0.058783,33.333332,0.0,1,4278,0.499091,36,1,0,1,1
680591,jayway/powermock,Java,0.984971,3,1,0.364008,12.463415,0.207317,1,45956,0.495498,435,1,1,1,1
680638,rwinch/spring-security-test-blog,Java,1.0,1,0,0.172232,0.0,0.0,1,9867,0.716539,12,0,0,1,0
682149,apache/incubator-brooklyn,Java,0.995504,8,0,0.228312,233.911118,13.444444,1,358806,0.34262,143,1,1,1,1
682838,purplefox/codegen-mvel,Java,0.982143,1,0,0.139087,16.0,0.0,1,2114,0.408954,13,1,0,1,1
683850,aditzel/spring-security-csrf-filter,Java,1.0,1,1,0.156164,0.0,0.0,1,337,0.729412,19,0,0,1,1
685394,chrisjr/loom,Java,1.0,1,0,0.217825,86.666664,0.0,1,7205,0.428642,15,1,0,1,1
687699,pjagielski/spring-boot-swagger,Java,0.75,2,1,0.060209,2.4,0.6,1,467,0.397661,18,1,1,1,1
688886,aerospike/aerospike-loader,Java,0.909091,2,0,0.187267,10.875,0.125,0,2599,0.278312,17,1,1,1,1
689188,yinglovezhuzhu/bitmaploader,Java,1.0,1,0,0.443361,8.875,0.5,1,2401,0.275968,16,1,1,1,1
690285,nguyenq/tess4j,Java,0.96,2,0,0.467695,18.700001,1.4,1,4016,0.475855,65,1,1,1,1
690645,tuenti/SmsRadar,Java,0.882353,3,1,0.267577,2.571429,1.0,1,1143,0.436965,236,1,1,1,1
690660,uwolfer/gerrit-rest-java-client,Java,0.939394,1,1,0.316683,16.428572,0.52381,1,5494,0.311542,28,1,1,1,1
691652,flipkart-incubator/foxtrot,Java,0.963855,2,1,0.108762,33.0,1.5,1,48299,0.324755,52,1,1,1,1
692249,eviltester/javaForTestersCode,Java,0.672269,1,0,0.055731,0.555556,0.0,0,5409,0.918725,20,0,0,1,0
696775,GoogleCloudPlatform/bigdata-interop,Java,0.982759,3,0,0.271838,10.888889,0.444444,1,27245,0.562493,29,1,1,1,1
696973,remibantos/jeeshop,Java,0.852632,3,1,0.026822,19.9,3.6,1,19892,0.302165,15,1,1,1,1
696990,nhl/link-rest,Java,1.0,2,0,0.102757,28.6,8.6,1,14452,0.369332,22,1,1,1,1
697497,Azure/azure-storage-android,Java,0.898496,2,0,0.442978,2.0,1.285714,1,38063,0.363832,31,1,1,1,1
697629,jvirtanen/nassau,Java,0.921569,1,0,0.20966,7.3,1.7,1,2175,0.337967,14,1,1,1,1
698043,reines/dropwizard-debpkg-maven-plugin,Java,0.886364,1,1,0.008344,11.444444,1.777778,1,2514,0.455512,40,1,1,1,1
698827,apache/olingo-odata4,Java,0.982982,6,0,0.262819,60.625,0.25,1,119212,0.294927,28,1,1,1,1
698840,apache/olingo-odata2,Java,0.962319,5,0,0.238522,32.0,0.2,1,122663,0.457163,14,1,1,1,1
700726,quickfix-j/quickfixj,Java,1.0,3,0,0.076034,8.884298,0.14876,1,119873,0.377012,158,1,1,1,1
700918,nurkiewicz/java8-workshop,Java,0.921348,1,0,0.049404,8.375,0.25,1,10465,0.688908,22,1,1,1,1
702356,EmirWeb/liason,Java,0.931818,1,1,0.050218,11.0,0.5,1,5167,0.257875,11,1,1,1,1
702424,NFSdb/nfsdb,Java,0.988258,1,1,0.200465,32.454544,2.727273,1,36803,0.299682,82,1,1,1,1
702629,davidmoten/rxjava-file,Java,0.833333,1,1,0.227628,11.7,0.4,1,982,0.394118,29,1,1,1,1
703087,metamolecular/mx,Java,0.977011,1,0,0.206091,14.722222,0.0,1,10401,0.490094,11,1,0,1,1
703384,jmulieri/front-end-alignment,Java,1.0,1,0,0.0,0.0,0.0,1,245,0.367021,22,0,0,1,0
705215,JanTvrdik/intellij-latte,Java,0.9375,1,0,0.091187,0.0,0.0,1,1502,0.293447,23,0,0,1,1
706472,ToastShaman/dropwizard-auth-jwt,Java,1.0,1,1,0.2,7.888889,0.666667,1,1526,0.322289,47,1,1,1,1
706544,AdamBien/javaee-bce-pom,Java,0.714286,1,0,0.098151,5.5,0.5,1,637,0.487705,15,1,1,1,1
707399,dsyer/spring-boot-mustache,Java,1.0,1,0,0.20933,0.875,0.25,1,710,0.464164,11,0,0,1,1
707454,seagate/kinetic-java,Java,0.979042,2,0,0.288253,22.272726,1.363636,1,81884,0.29535,19,1,1,1,1
709857,stuartgunter/dropwizard-cassandra,Java,1.0,1,1,0.31136,15.7,1.0,1,1817,0.411955,39,1,1,1,1
710024,AlchemyAPI/alchemyapi_java,Java,1.0,3,0,0.050574,3.0,1.25,1,5340,0.350072,21,1,1,1,1
710192,trishagee/mongodb-getting-started,Java,0.722222,1,0,0.140179,6.857143,0.0,0,980,0.880155,12,0,0,1,0
710788,Stratio/stratio-deep,Java,0.98895,2,0,0.307185,79.714287,1.142857,1,18133,0.349993,163,1,1,1,1
711126,graphaware/neo4j-algorithms,Java,0.967742,1,1,0.2606,8.3,0.0,1,3881,0.408206,23,1,0,1,1
711269,graphaware/neo4j-timetree,Java,1.0,1,1,0.210145,18.6,1.9,1,4302,0.650842,68,1,1,1,1
712176,egymgmbh/log-queue,Java,0.911765,3,1,0.294604,1.555556,0.222222,1,1969,0.366867,12,1,1,1,1
712952,Stratio/stratio-meta,Java,0.911243,6,0,0.362924,183.0,10.571429,1,23006,0.265787,109,1,1,1,1
713424,Cascading/cascading-hive,Java,0.852941,1,0,0.279867,5.833333,1.333333,1,3374,0.31976,20,1,1,1,1
714100,cloudfoundry-community/spring-boot-cf-service-broker,Java,0.957447,2,0,0.109382,6.4,1.9,1,2204,0.38708,33,1,1,1,1
714447,ctriposs/sessdb,Java,0.982456,2,0,0.143891,0.0,0.0,1,7039,0.298514,39,1,0,1,1
716010,nidi3/raml-tester,Java,1.0,2,1,0.229028,13.5,2.0,1,6540,0.344234,39,1,1,1,1
716386,salyh/javamail-mock2,Java,0.952381,1,1,0.192548,12.0,0.0,1,3309,0.253521,17,1,0,1,1
720465,stevenalexander/dropwizard-security,Java,1.0,1,0,0.063366,9.0,0.0,0,657,0.5054,16,0,0,1,0
723839,julman99/futuristic,Java,0.97619,1,0,0.108503,15.5,0.0,1,2614,0.427109,13,1,0,1,1
724246,querydsl/apt-maven-plugin,Java,0.833333,1,1,0.143382,1.558824,0.235294,1,959,0.353887,23,0,0,1,1
724587,sualeh/magnetictrackparser,Java,1.0,1,0,0.29864,4.714286,0.142857,1,1269,0.332039,16,1,1,1,1
724903,TEAMMATES/repo,Java,0.994236,8,0,0.034549,569.5,363.399994,1,396801,0.423839,64,1,1,1,1
725221,Monits/volley-requests,Java,0.962963,2,1,0.272904,7.230769,0.0,1,1775,0.540151,12,1,1,1,1
726561,google/closure-templates,Java,0.984848,6,0,0.39022,4.384615,0.538462,1,74266,0.332997,214,1,1,1,1
726617,neo4j-contrib/cypher-dsl,Java,0.981818,6,0,0.373306,3.184211,0.526316,1,6460,0.383562,44,1,1,1,1
727198,teamed/requs,Java,0.73,1,1,0.362624,24.200001,7.6,1,9658,0.364971,15,1,1,1,1
728934,cegeka/batchers,Java,0.961326,5,0,0.195711,71.0,0.2,1,12107,0.423348,11,1,1,1,1
730166,panterch/ch.panter.projectzero,Java,0.8,0,0,0.460385,0.0,0.0,0,270,0.822086,64,0,0,1,0
731144,querydsl/querydsl,Java,0.963806,2,1,0.238643,58.57143,23.214287,1,118904,0.373431,769,1,1,1,1
735838,syncany/syncany,Java,0.98579,2,1,0.273956,110.066666,21.866667,1,47445,0.315128,1043,1,1,1,1
736443,LanyonM/playground,Java,0.933333,1,1,0.089716,1.090909,0.0,1,851,0.316195,18,0,0,1,1
737133,thelinmichael/spotify-web-api-java,Java,1.0,1,1,0.067177,36.75,4.0,1,16346,0.255674,67,1,1,1,1
741670,cglib/cglib,Java,0.995025,5,1,0.227167,1.19084,0.251908,1,14236,0.256149,534,1,1,1,1
743069,kolorobot/spring-boot-thymeleaf,Java,0.833333,1,0,0.024014,0.9,0.0,0,574,0.330709,45,0,0,1,0
744170,anthavio/phanbedder,Java,1.0,1,1,0.224691,8.0,0.142857,1,350,0.524324,12,1,1,1,1
744419,riven8192/LibStruct,Java,0.944444,1,0,0.053867,13.555556,0.777778,0,7936,0.397635,43,0,1,1,1
744688,sendgridlabs/vertx-scheduler,Java,0.916667,1,0,0.19842,5.555556,0.055556,1,1290,0.503413,15,1,1,1,1
744921,caelum/mamute,Java,0.965278,5,1,0.077678,66.047623,6.857143,1,41216,0.275316,154,1,1,1,1
746697,spgreenberg/spring-boot-starter-cf-service-broker,Java,0.970588,1,0,0.114924,0.0,0.0,1,1734,0.298331,33,0,0,1,1
747049,dcevm/dcevm,Java,0.977778,2,0,0.295928,11.545455,4.727273,1,6634,0.799967,519,1,1,1,1
747258,MSOpenTech/azure-activedirectory-library-for-java,Java,0.875,1,0,0.333395,0.0,0.0,1,3623,0.325969,22,0,0,1,1
747585,XiaoMi/themis,Java,0.975207,1,0,0.03792,31.166668,0.666667,1,12094,0.454443,115,1,1,1,1
748272,bkielczewski/example-spring-boot-mvc,Java,0.894737,1,0,0.01662,0.0,0.0,0,723,0.462214,22,0,0,1,0
748970,SEL-columbia/dristhi,Java,0.979282,3,0,0.003423,13.5,0.2,1,55328,0.493078,15,1,1,1,1
749417,wso2/siddhi,Java,0.998425,5,0,0.194199,28.727274,3.090909,1,50767,0.459649,131,1,1,1,1
749850,WalnutiQ/WalnutiQ,Java,0.940476,2,1,0.221679,40.272728,9.818182,1,6447,0.312861,190,1,1,1,1
750891,esigate/esigate,Java,0.975,3,0,0.253002,21.357143,7.0,1,26280,0.328796,20,1,1,1,1
750905,puniverse/capsule,Java,0.96,1,1,0.167906,84.599998,5.8,1,7973,0.286595,882,1,1,1,1
750974,edgedalmacio/phisix,Java,0.83871,1,1,0.223268,2.432432,0.378378,1,2251,0.49705,25,1,1,1,1
751343,seleniumQuery/seleniumQuery,Java,0.976939,1,0,0.278501,54.272728,8.090909,1,24311,0.483788,11,1,1,1,1
751736,cleancoders/CleanCodeCaseStudy,Java,1.0,2,0,0.004804,2.8,0.0,0,1451,0.356688,110,1,0,1,0
752366,TestFX/TestFX,Java,0.986928,1,1,0.31109,31.785713,10.5,1,10718,0.434927,199,1,1,1,1
752608,glazedlists/glazedlists,Java,0.99835,1,1,0.347529,1.557143,0.042857,1,70778,0.412388,52,0,0,1,1
752809,Roanis/atg-tdd,Java,0.897727,1,0,0.256446,6.538462,1.153846,1,3700,0.505126,11,1,1,1,1
753018,w3c/ldp-testsuite,Java,0.959184,4,0,0.074415,57.545456,19.363636,1,14187,0.886795,13,1,1,1,1
753679,couchbase/couchbase-jvm-core,Java,0.96,1,0,0.394893,23.571428,0.285714,1,22170,0.342671,18,1,1,1,1
753839,Label305/Stan-for-Android,Java,0.941176,2,0,0.313514,17.916668,1.583333,1,1190,0.440629,32,1,1,1,1
753844,recruit-tech/redpen,Java,0.901316,2,1,0.156477,51.23077,22.923077,1,32240,0.509327,132,1,1,1,1
754015,techdev-solutions/spring-test-example,Java,0.894737,1,0,0.221585,0.0,0.0,1,873,0.3392,12,0,0,1,1
754273,spring-projects/spring-guice,Java,0.944444,1,1,0.179537,0.0,0.0,1,1387,0.385022,16,0,0,1,1
754608,dgageot/simplelenium,Java,1.0,1,1,0.237643,31.6,0.5,1,2650,0.313247,47,1,1,1,1
754739,sequenceiq/ambari-shell,Java,0.977273,2,0,0.3091,12.727273,3.0,1,3106,0.28055,43,1,1,1,1
756401,flipkart-incubator/Lois,Java,1.0,1,0,0.113028,6.363636,0.363636,1,11392,0.652223,77,1,1,1,1
758824,bkielczewski/example-spring-boot-rest,Java,0.818182,1,0,0.023684,0.0,0.0,0,385,0.403448,20,0,0,1,0
761009,hcoles/QuickBuilder,Java,1.0,1,1,0.070052,60.0,1.0,1,3730,0.30847,11,1,1,1,1
762300,TNG/jgiven,Java,0.945455,1,1,0.086742,40.272728,5.909091,1,15420,0.333277,72,1,1,1,1
763100,HubSpot/live-config,Java,0.962963,1,0,0.013147,0.7,0.2,1,1314,0.262477,24,0,0,1,1
765951,square/okio,Java,0.97619,2,1,0.213434,21.583332,9.083333,1,6758,0.469895,1973,1,1,1,1
766166,thekrakken/java-grok,Java,0.944444,1,1,0.244977,6.363636,0.681818,1,2268,0.497426,80,1,1,1,1
766343,scratches/spring-boot-sample-gae,Java,0.666667,2,0,0.049822,2.0,1.166667,0,277,0.538462,35,0,0,1,1
767434,FasterXML/jackson-module-parameter-names,Java,1.0,2,1,0.089955,5.538462,1.384615,0,659,0.658281,20,1,0,1,1
768395,marklogic/java-client-api,Java,0.948365,3,0,0.250848,73.727272,25.454544,1,89882,0.520314,17,1,1,1,1
768670,mapzen/lost,Java,1.0,1,1,0.03192,12.818182,2.0,1,2292,0.510148,71,1,1,1,1
768686,twotoasters/SectionCursorAdapter,Java,0.8,1,1,0.147882,7.272727,1.909091,1,1236,0.340875,107,1,1,1,1
770289,Rayman2200/PDFA3,Java,1.0,2,0,0.301487,7.454545,0.454545,1,1912,0.399541,15,1,1,1,1
770747,OpenNMS/newts,Java,1.0,1,0,0.253058,25.4,0.4,1,121349,0.256719,125,1,1,1,1
771094,buschmais/extended-objects,Java,0.949541,1,1,0.159597,25.818182,7.545455,1,15614,0.284382,16,1,1,1,1
772093,johnmartel/javaccPlugin,Java,0.541667,1,1,0.024227,17.363636,1.181818,1,2609,0.774623,12,1,1,1,1
772461,kohsuke/wordnet-random-name,Java,1.0,1,0,0.189873,1.818182,0.181818,1,152,0.322581,48,0,0,1,1
773164,Azure/azure-storage-java,Java,0.900383,3,0,0.434933,2.5,2.5,1,40249,0.36558,49,1,1,1,1
773388,javabeanz/owasp-security-logging,Java,0.95,1,1,0.223823,3.0,0.363636,1,821,0.289517,13,1,1,1,1
774050,edulify/play-sitemap-module.edulify.com,Java,0.846154,2,0,0.066098,2.1,1.2,1,633,0.258953,17,1,0,1,1
776084,appium/java-client,Java,0.97561,2,0,0.244594,21.090908,16.363636,1,4298,0.408538,163,1,1,1,1
776270,vt-middleware/passay,Java,1.0,2,0,0.297609,7.1,2.8,1,6887,0.532903,22,1,1,1,1
776515,mapzen/on-the-road,Java,1.0,2,1,0.098381,23.888889,2.888889,1,3044,0.601602,25,1,1,1,1
777118,oxo42/stateless4j,Java,0.95122,3,1,0.266152,8.545455,3.181818,1,1877,0.46416,172,1,1,1,1
781665,Azure/azure-notificationhubs,Java,0.947368,6,0,0.158709,2.904762,0.380952,1,8747,0.289664,15,1,1,1,1
782051,appium/tutorial,Java,0.933333,1,1,0.159891,13.454545,1.454545,1,5868,0.396552,29,1,1,1,1
783982,fabiomaffioletti/mul-at,Java,0.941176,1,0,0.0,0.0,0.0,0,488,0.264851,15,0,0,0,0
784272,orientechnologies/orientdb-lucene,Java,0.982456,3,0,0.167905,6.583333,3.75,1,5049,0.385961,37,1,1,1,1
786452,nosceon/titanite,Java,1.0,1,0,0.286359,24.142857,3.0,1,7752,0.333133,13,1,1,1,1
786619,netceteragroup/valdr-bean-validation,Java,0.906977,1,1,0.261928,14.285714,2.857143,1,2357,0.316906,29,1,1,1,1
786856,chenlb/mmseg4j-core,Java,1.0,1,0,0.172582,7.0,2.0,1,1874,0.267188,63,1,1,1,1
786870,chenlb/mmseg4j-solr,Java,1.0,1,0,0.225275,2.545455,1.181818,1,1018,0.387097,208,1,1,1,1
787347,aofeng/threadpool4j,Java,1.0,1,0,0.303936,7.125,0.0,1,1442,0.301,16,1,0,1,1
787367,skroutz/elasticsearch-analysis-turkishstemmer,Java,1.0,1,0,0.144625,7.076923,0.076923,1,2224,0.264706,34,1,1,1,1
787863,saadfarooq/android-google-spreadsheets-api,Java,0.95122,1,0,0.051565,19.0,0.0,1,2706,0.297494,12,1,0,1,1
788590,dustookk/AndroidImagePicker,Java,1.0,1,0,0.089506,0.0,0.0,0,303,0.253676,11,0,0,1,0
788789,mapzen/mapzen-android-demo,Java,0.923077,3,1,0.020557,236.428574,32.57143,1,28288,0.472106,62,1,1,1,1
789318,giltene/PauselessHashMap,Java,1.0,2,0,0.239913,6.5,1.5,1,2449,0.318643,101,1,1,1,1
790679,ewolff/spring-boot-demos,Java,0.8,1,0,0.014975,1.555556,0.0,1,615,0.419672,12,0,0,1,1
791462,GluuFederation/oxAuth,Java,0.961415,2,0,0.153389,28.25,2.25,1,89583,0.523835,40,1,1,1,1
791842,yammer/dropwizard-testing-integration,Java,1.0,2,1,0.203271,5.666667,0.111111,1,707,0.347962,14,1,1,1,1
793467,spring-io/sagan,Java,0.990196,3,1,0.029476,36.538464,17.461538,1,44778,0.513343,546,1,1,1,1
793563,Genymobile/genymotion-binocle,Java,0.875,4,0,0.15508,8.230769,0.307692,1,1348,0.277372,23,1,1,1,1
794399,stagemonitor/stagemonitor,Java,0.964602,2,1,0.055682,44.916668,5.166667,1,26931,0.282292,444,1,1,1,1
794808,Yinten/AndroidRadTools,Java,0.7,1,0,0.2997,0.75,0.333333,1,712,0.427746,13,0,0,1,1
799488,SonarSource/sonarqube,Java,0.910737,5,1,0.237563,339.833344,8.555556,1,499608,0.399152,946,1,1,1,1
800638,esammer/mrunit,Java,0.975,0,0,0.319696,0.0,0.0,1,3967,0.499733,11,0,0,1,1
801516,lemire/externalsortinginjava,Java,1.0,1,0,0.343204,0.777778,0.111111,1,880,0.381743,29,0,0,1,1
803370,ReactiveDesignPatterns/Chapter-2,Java,0.714286,1,0,0.041215,0.0,0.0,1,445,0.675325,57,0,0,1,0
803508,oldratlee/classloader-playground,Java,0.685714,1,1,0.116737,77.0,13.0,1,1413,0.383981,29,1,1,1,1
803723,tkaczmarzyk/specification-arg-resolver,Java,0.977778,1,1,0.251768,4.636364,0.272727,1,2586,0.642363,42,1,1,1,1
806604,clemp6r/futuroid,Java,1.0,1,1,0.264803,6.714286,0.285714,1,507,0.390244,62,1,1,1,1
807274,warmuuh/libsass-maven-plugin,Java,1.0,3,0,0.159317,4.545455,0.545455,0,742,0.269231,49,1,0,1,1
809460,continuuity/netty-http,Java,0.972973,6,1,0.314418,30.25,6.75,1,3553,0.433473,18,1,1,1,1
811219,apache/incubator-streams,Java,0.987976,7,0,0.122082,40.629631,7.777778,1,101617,0.269197,17,1,1,1,1
813531,TomasMikula/EasyBind,Java,1.0,1,0,0.135661,5.888889,0.555556,1,1777,0.274172,51,1,1,1,1
814250,turbomanage/storm-gen,Java,0.860465,2,0,0.334668,4.37037,1.592593,1,4594,0.262437,79,1,1,1,1
814808,lsds/SEEP,Java,0.962963,5,0,0.358119,23.166668,0.388889,1,36323,0.361378,17,1,1,1,1
818533,RichardWarburton/java-8-lambdas-exercises,Java,0.901869,2,0,0.125766,3.25,0.75,1,4872,0.346986,188,1,1,1,1
822114,carlol/AndroidCardFlip,Java,0.333333,1,0,0.178218,7.0,0.0,0,298,1.0,13,0,0,1,0
824941,janusdn/jersey2-spring4-grizzly2,Java,0.875,1,0,0.134434,0.0,0.0,1,437,1.0,16,0,0,1,0
827842,openstack/sahara-extra,Java,0.977011,7,0,0.369874,6.238095,0.0,1,8490,0.360448,44,1,1,1,1
827952,TouK/sputnik,Java,0.871622,6,1,0.062444,29.0,6.75,1,5503,0.334785,68,1,1,1,1
830108,hk2-project/hk2,Java,0.989536,1,0,0.552167,18.833332,0.333333,0,105359,0.288265,19,0,1,1,1
831060,dsyer/spring-boot-ratpack,Java,0.944444,2,0,0.143338,3.7,0.4,1,1400,0.414406,45,1,1,1,1
831313,arnohaase/a-base,Java,0.973451,1,0,0.147346,8.166667,0.083333,1,10239,0.378376,28,1,1,1,1
832872,nhnopensource/volley-extensions,Java,0.97561,1,0,0.332978,120.0,2.0,1,5210,0.379421,117,1,1,1,1
833483,openlvc/portico,Java,0.996183,1,1,0.303067,7.76,3.92,1,222572,0.382299,29,1,1,1,1
834299,josephw/titl,Java,1.0,1,0,0.217257,1.083333,0.0,1,4317,0.340471,17,0,0,1,1
836022,dhorions/boxable,Java,1.0,2,0,0.099369,1.4,0.3,1,588,0.372137,33,1,0,1,1
836975,ewolff/user-registration,Java,0.846154,1,1,0.144688,6.583333,0.5,1,3049,0.351082,42,1,1,1,1
840155,ksoichiro/SimpleAlertDialog-for-Android,Java,0.95122,1,1,0.205038,16.888889,1.333333,1,7885,0.461373,71,1,1,1,1
840290,HPI-Information-Systems/Metanome,Java,0.994398,3,1,0.336485,79.6875,18.9375,1,29730,0.293576,27,1,1,1,1
840316,audit4j/audit4j-core,Java,0.904762,1,0,0.491733,10.666667,0.416667,1,9665,0.26291,40,1,1,1,1
840813,sbuettner/spring-boot-autoconfigure-wro4j,Java,0.909091,1,0,0.009404,12.0,0.0,1,394,0.341935,14,1,0,1,1
841212,Crate/crate,Java,0.999239,5,1,0.208035,496.0,99.07692,1,118668,0.384039,1157,1,1,1,1
842622,SonarCommunity/sonar-build-breaker,Java,1.0,4,0,0.269585,0.641791,0.0,0,329,0.580247,13,0,0,1,0
842826,altamiracorp/hbase-dsl,Java,1.0,3,0,0.320064,1.105263,0.0,1,2545,0.270189,36,1,0,1,1
843013,jmurty/java-xmlbuilder,Java,1.0,3,0,0.47946,1.179104,0.119403,1,2071,0.280279,38,1,1,1,1
843540,jonnyzzz/TeamCity.Virtual,Java,0.975,1,0,0.216344,8.916667,2.083333,1,3215,0.353824,48,1,1,1,1
844052,scratches/spring-boot-legacy,Java,0.615385,1,0,0.216199,2.0,0.625,1,1239,0.375806,27,0,0,1,1
846802,JodaOrg/joda-collect,Java,0.961538,1,1,0.24944,1.545455,0.0,1,3745,0.401814,12,0,0,1,1
847090,thecodepath/ParsePushNotificationExample,Java,0.8,2,0,0.083086,1.0,0.25,0,312,1.0,18,0,0,1,1
847696,robolectric/deckard-maven,Java,0.5,5,1,0.0,4.875,0.6875,1,187,0.5,65,1,1,1,1
848087,apache/knox,Java,0.988981,3,0,0.208187,23.615385,0.076923,1,78093,0.38792,17,1,1,1,1
848565,lemire/RoaringBitmap,Java,1.0,1,1,0.172302,20.333332,1.666667,1,13826,0.4335,322,1,1,1,1
850661,jOOQ/jOOL,Java,0.925532,1,1,0.41595,14.5,7.166667,1,6612,0.409237,465,1,1,1,1
851165,fhussonnois/storm-trident-elasticsearch,Java,1.0,2,0,0.119636,2.461538,0.615385,1,1426,0.271704,20,1,1,1,1
851934,smacke/jaydio,Java,1.0,1,0,0.336694,6.833333,0.0,1,2098,0.326638,19,1,0,1,1
851984,ThoughtWorksAustralia/AndroidBootcampProject,Java,0.923077,3,0,0.067892,21.4,0.0,0,2119,0.256835,50,1,0,1,0
852410,optimaize/language-detector,Java,0.955882,1,0,0.264982,9.090909,2.454545,1,3992,0.318339,88,1,1,1,1
853040,surech/halarious,Java,1.0,1,0,0.405356,4.142857,1.857143,1,1033,0.296703,23,1,1,1,1
853691,cloudera/cm_ext,Java,0.955414,2,0,0.306384,1.333333,0.25,1,8832,0.34616,40,1,1,1,1
853979,takari/takari-local-repository,Java,1.0,2,0,0.105685,2.1,0.06,1,2459,0.452599,11,1,1,1,1
854253,jenkinsci/acceptance-test-harness,Java,0.982143,7,0,0.244931,44.92683,0.536585,1,35259,0.362607,36,1,1,1,1
854481,pedrovgs/Renderers,Java,0.970588,1,1,0.347416,16.363636,0.727273,1,1928,0.309045,750,1,1,1,1
855024,MichaelTamm/junit-toolbox,Java,0.970588,1,0,0.107856,7.0,0.0,1,8983,0.757709,15,1,0,1,1
855175,hablutzel1/GenerateTestCases,Java,0.916667,2,0,0.297801,2.461538,0.0,1,3353,0.387839,12,1,0,1,1
855634,bramp/ffmpeg-cli-wrapper,Java,0.935484,1,0,0.167671,3.777778,0.111111,0,19519,0.435131,29,0,1,1,1
855776,ezbz/projectx,Java,0.962617,0,0,0.170981,0.0,0.0,0,5925,0.321935,21,0,0,1,0
856545,DICE-UNC/jargon,Java,0.920259,2,0,0.273209,12.448276,2.862069,1,139712,0.477166,13,1,1,1,1
