idx,repository,language,architecture,community,continuous_integration,documentation,history,issues,license,size,unit_test,stars,scorebased_org,randomforest_org,scorebased_utl,randomforest_utl
525017,sk89q/SquirrelID,Java,1.0,1,1,0.346718,0.0,0.0,1,1805,0.313412,22,0,0,1,1
526191,mongobee/mongobee,Java,1.0,3,1,0.190909,32.0,5.25,1,1259,0.524715,25,1,1,1,1
526976,todvora/wicket-lambdamodel,Java,1.0,1,1,0.051643,0.0,0.0,0,229,0.548148,12,0,0,1,0
527153,flexiblepower/powermatcher,Java,0.882353,6,0,0.260292,65.909088,17.272726,1,19658,0.358888,13,1,1,1,1
527325,Baqend/Orestes-Bloomfilter,Java,0.942857,4,0,0.157942,4.384615,0.692308,1,16603,0.583873,139,1,1,1,1
527854,casidiablo/multidex,Java,0.75,6,0,0.299586,4.769231,1.230769,1,1453,0.306761,225,1,1,1,1
529265,dropwizard/dropwizard-java8,Java,1.0,1,1,0.065198,7.375,1.375,1,3191,0.436965,46,1,1,1,1
529274,dropwizard/dropwizard-elasticsearch,Java,0.5,1,1,0.211391,4.0,0.055556,1,779,0.524851,26,1,0,1,1
531721,todvora/wicket-functional,Java,1.0,1,0,0.0,0.0,0.0,0,193,0.544643,12,0,0,0,0
533445,bbende/solr-wikipedia,Java,0.88,1,0,0.156206,0.0,0.0,1,1435,0.296957,15,0,0,1,1
533664,prolificinteractive/HouseOfCards,Java,0.714286,2,0,0.163531,2.833333,0.0,1,712,0.393491,16,1,0,1,1
534775,tuenti/ButtonMenu,Java,1.0,4,0,0.311851,8.0,1.833333,1,2335,0.316898,435,1,1,1,1
535299,serso/android-checkout,Java,0.988889,2,1,0.291039,28.571428,4.714286,1,8405,0.340814,471,1,1,1,1
535572,Pragmatists/junitparams,Java,0.983051,6,1,0.177231,8.244444,0.822222,1,13183,0.873397,180,1,1,1,1
535771,pietermartin/sqlg,Java,0.965812,2,1,0.103386,24.285713,1.428571,1,13430,0.378445,32,1,1,1,1
541869,stackforge/monasca-thresh,Java,1.0,2,0,0.146022,13.458333,0.0,1,7796,0.468862,41,1,1,1,1
542511,eXparity/hamcrest-date,Java,1.0,1,1,0.479479,3.076923,0.153846,0,2178,0.440789,33,0,1,1,1
543111,techdev-solutions/trackr-backend,Java,0.961111,1,0,0.08428,39.692307,1.769231,1,9485,0.347535,122,1,1,1,1
543252,OryxProject/oryx,Java,0.876676,2,1,0.283138,75.75,24.875,1,19962,0.346418,702,1,1,1,1
543366,neo4j-contrib/javascript-plugin,Java,0.857143,2,0,0.277409,5.714286,0.0,1,1305,0.734951,11,1,0,1,1
543470,JakeWharton/twirl-maven-plugin,Java,0.333333,1,1,0.044693,8.0,0.75,1,956,0.560656,24,1,1,1,1
544998,commons-rdf/commons-rdf,Java,0.962963,3,1,0.452915,42.888889,5.111111,1,1938,0.483808,31,1,1,1,1
547605,jlinn/quartz-redis-jobstore,Java,1.0,1,1,0.250995,8.0,1.0,1,3439,0.367703,20,1,1,1,1
548362,readydev/retrogram,Java,0.948276,2,0,0.004824,2.272727,0.454545,1,1487,0.275913,35,1,1,1,1
548708,cognitect/transit-java,Java,1.0,4,0,0.159608,26.272726,0.818182,1,3814,0.298824,38,1,1,1,1
551209,Firebase/geofire-java,Java,0.964286,3,0,0.14,14.5,1.333333,1,2670,0.446339,89,1,1,1,1
552016,tim-group/java-statsd-client,Java,1.0,2,1,0.358039,2.59375,0.8125,1,592,0.437642,121,1,1,1,1
553060,spring-platform-samples/configserver,Java,0.666667,1,1,0.005435,34.0,0.0,0,193,0.642857,41,0,0,1,1
553927,guikeller/jetty-runner,Java,1.0,1,0,0.053123,5.5,1.125,1,2718,0.329885,23,1,1,1,1
555971,nusco/narjillos,Java,0.884146,1,0,0.076562,61.272728,0.090909,1,8484,0.34103,54,1,1,1,1
556408,kaazing/robot,Java,0.983784,3,0,0.254918,40.125,7.625,1,31159,0.422489,20,1,1,1,1
556440,sindicetech/siren,Java,0.922929,4,0,0.254816,1.333333,1.666667,1,67121,0.260862,47,1,1,1,1
556694,OpenHFT/Chronicle-Map,Java,0.963265,3,0,0.234997,292.75,2.25,1,34880,0.341263,358,1,1,1,1
557306,ehcache/sizeof,Java,0.886792,2,0,0.279287,5.3,0.1,1,3396,0.404099,13,1,1,1,1
557564,jprante/log4j2-elasticsearch,Java,0.857143,1,0,0.086031,0.75,0.25,1,1092,0.706667,15,0,0,1,1
557733,nightscout/android-uploader,Java,0.931373,4,1,0.0895,68.083336,13.166667,1,9178,0.321638,50,1,1,1,1
560890,fluo-io/fluo,Java,0.989305,2,1,0.223269,27.190475,19.333332,1,18235,0.291453,28,1,1,1,1
561684,joschi/dropwizard-java8,Java,0.962963,1,1,0.072036,0.0,0.0,1,2374,0.30133,46,0,0,1,1
563675,stackforge/monasca-api,Java,0.96875,6,0,0.234185,49.76923,0.0,1,20168,0.34658,50,1,1,1,1
567411,IBM-Bluemix/todo-apps,Java,1.0,2,0,0.299218,3.166667,0.333333,1,7107,0.579801,74,1,1,1,1
567885,Hive2Hive/PeerBox,Java,0.971831,2,0,0.176617,122.625,14.375,1,24105,0.354461,20,1,1,1,1
568965,whois-server-list/public-suffix-list,Java,0.844444,1,1,0.318014,9.833333,0.5,1,1759,0.476282,13,1,1,1,1
569252,theupswell/appengine-counter,Java,0.9375,1,1,0.312648,6.058824,1.117647,1,4345,0.686785,15,1,1,1,1
570889,pietermartin/sqlgraph,Java,0.987179,1,0,0.113553,0.0,0.0,0,5811,0.379354,31,0,0,1,0
571700,blundell/tests-app-robolectric-junit,Java,0.6,2,0,0.092179,1.875,0.875,0,379,0.615385,44,0,0,1,1
572700,AndreasKl/springboot-angular-atmosphere-quickstart,Java,0.428571,1,1,0.128335,10.333333,0.333333,1,697,0.258333,22,1,1,1,1
572745,google/Refaster,Java,0.891566,1,0,0.306816,55.0,0.0,1,8966,0.383557,51,1,0,1,1
573615,codelibs/elasticsearch-reindexing,Java,1.0,1,0,0.039007,3.75,0.75,1,1121,0.464325,52,1,1,1,1
574304,jmockit/jmockit1,Java,0.987406,1,0,0.206332,40.625,19.0,1,71651,0.471845,122,1,1,1,1
575333,vert-x3/codegen,Java,0.951311,2,0,0.148198,27.666668,2.166667,1,9033,0.29555,13,1,1,1,1
575571,documents4j/documents4j,Java,1.0,1,1,0.02073,9.588235,0.235294,1,56214,0.284359,30,1,1,1,1
577313,ruediste1/btrbck,Java,0.927273,2,0,0.096875,7.8,1.0,1,4230,0.329583,38,1,1,1,1
577399,momchil-atanasov/java-data-front,Java,1.0,1,0,0.399441,0.0,0.0,1,3576,0.373068,11,0,0,1,0
577638,mifmif/Generex,Java,1.0,2,1,0.136878,5.375,1.25,1,1801,0.291667,41,1,1,1,1
577728,pprados/audit-reactive,Java,0.987616,1,0,0.307113,13.25,0.25,1,13857,0.574748,41,1,1,1,1
578981,google/openrtb-doubleclick,Java,0.892857,1,0,0.221448,20.5,3.375,1,5906,0.2637,78,1,1,1,1
579354,Azure/azure-notificationhubs-samples,Java,0.916667,2,0,0.214168,3.285714,1.285714,1,32423,0.385882,30,1,1,1,1
580532,kairosdb/kairosdb-client,Java,0.987013,2,0,0.260701,3.277778,1.111111,1,4051,0.451206,36,1,1,1,1
580616,lenskit/lenskit,Java,0.878415,1,1,0.392309,65.881355,1.932203,1,49748,0.266154,382,1,1,1,1
582608,google/guice,Java,0.926523,8,1,0.144803,14.553398,1.15534,1,115110,0.569904,2914,1,1,1,1
583095,mutexkid/android-studio-robolectric-example,Java,0.5,2,1,0.072115,4.5,0.5,0,490,0.54902,122,1,0,1,1
585217,remmelt/dropwizard-oauth2-provider,Java,1.0,2,0,0.032397,3.0,0.0,0,456,0.252841,26,1,0,1,0
589221,OpenGamma/OG-Commons,Java,0.920833,2,0,0.357883,34.117645,4.235294,1,9,0.447311,18,1,1,1,1
590718,kennycason/kumo,Java,0.954545,1,0,0.07467,6.25,1.25,1,2394,0.315485,48,1,1,1,1
594079,kairosdb/kairosdb,Java,0.99661,3,0,0.16346,23.0,4.76,1,32045,0.290646,731,1,1,1,1
594350,roma98/QuadTree,Java,1.0,1,0,0.100443,0.0,0.0,0,609,0.275862,42,0,0,1,0
595550,jprante/elasticsearch-analysis-reference,Java,0.875,1,0,0.014555,8.0,0.0,1,1427,0.312112,13,1,0,1,1
595568,tkrille/dropwizard-environment-config,Java,1.0,1,0,0.3128,6.75,0.625,1,949,0.263889,13,1,1,1,1
595881,wildfly/wildfly-core,Java,0.988195,10,0,0.256842,137.43103,10.724138,1,394382,0.289059,40,1,1,1,1
596034,dev9com/parallel-webtest,Java,0.945946,3,0,0.182816,10.125,0.03125,1,4419,0.530851,15,1,1,1,1
596049,oyachai/HearthSim,Java,0.989933,3,1,0.160326,110.444443,9.444444,1,59324,0.361926,281,1,1,1,1
597096,naver/volley-extensions,Java,0.995,1,0,0.326207,8.722222,0.111111,1,13248,0.365247,117,1,1,1,1
598667,SonarSource/sonar-findbugs,Java,0.942308,4,0,0.04137,6.814815,0.111111,0,23056,0.373117,11,1,1,1,1
600270,tiagobento/watertemplate-engine,Java,1.0,1,1,0.005644,94.0,1.0,1,2023,0.478559,35,1,1,1,1
602097,mscharhag/oleaster,Java,1.0,1,1,0.308456,13.125,2.375,1,2140,0.603909,46,1,1,1,1
603293,eeb/dropwizard-mongo,Java,1.0,2,0,0.165075,4.0,0.4,1,712,0.310541,18,1,1,1,1
603299,mscharhag/jmine,Java,1.0,1,0,0.156802,0.0,0.0,1,860,0.621145,46,0,0,1,0
604292,Stratio/stratio-ingestion,Java,0.968421,2,1,0.195656,54.333332,4.0,1,11067,0.353629,109,1,1,1,1
605318,Kixeye/chassis,Java,0.946429,2,1,0.224038,23.25,0.5,1,23176,0.388146,57,1,1,1,1
605768,medallia/unsafe,Java,0.941176,1,0,0.23364,25.5,0.0,0,1555,0.412918,14,0,0,1,0
608597,google/domaintest,Java,0.98,2,0,0.228305,8.571429,0.285714,1,3479,0.37931,41,1,1,1,1
610456,randi2/randi2,Java,0.947368,10,0,0.130557,34.241756,0.0,1,50438,0.531642,11,1,1,1,1
610980,searchisko/elasticsearch-river-sysinfo,Java,1.0,1,1,0.225604,1.821429,0.321429,1,5694,0.563374,11,0,1,1,1
611554,typesafely/try,Java,1.0,1,0,0.28192,8.666667,0.166667,1,894,0.465409,39,1,1,1,1
611582,jmeter-maven-plugin/jmeter-maven-plugin,Java,0.931034,3,0,0.169811,8.943396,0.584906,1,2874,0.352794,145,1,1,1,1
611968,tomitribe/tomee-jaxrs-starter-project,Java,1.0,2,0,0.348243,2.125,0.625,1,214,0.442029,21,1,0,1,1
612065,Team254/TrajectoryLib,Java,0.954545,2,0,0.142363,18.0,0.25,0,2979,0.309297,12,1,1,1,1
612575,xvik/guice-validator,Java,0.911765,1,1,0.176142,6.5,0.0,1,2162,0.428016,20,1,1,1,1
614255,tiagobento/template-engine,Java,1.0,1,0,0.019397,0.0,0.0,1,529,0.453401,35,0,0,1,0
616578,ethereum/ethereumj,Java,0.993377,2,1,0.125153,162.100006,21.0,1,34677,0.295908,200,1,1,1,1
617739,allanbank/mongodb-async-driver,Java,0.936455,1,1,0.432762,14.465116,0.465116,1,99488,0.644641,17,1,1,1,1
617922,spring-projects/spring-session,Java,0.872549,1,0,0.128944,20.0,19.444445,1,27216,0.517042,448,1,1,1,1
618756,typesafely/try-success-failure,Java,1.0,1,0,0.294643,0.0,0.0,1,688,0.517483,39,0,0,1,0
619576,google/truth,Java,1.0,2,1,0.258661,15.644444,1.955556,1,8012,0.62742,559,1,1,1,1
625222,palominolabs/jvm-ssh-groovy-shell,Java,0.96875,1,0,0.104709,6.916667,0.083333,1,1626,0.422705,15,1,1,1,1
625265,etiennestuder/gradle-jooq-plugin,Java,0.5,1,0,0.104305,23.666668,2.0,1,924,0.550847,23,1,1,1,1
626296,libgdx/ashley,Java,0.984375,4,0,0.240641,12.2,5.68,1,4443,0.505353,338,1,1,1,1
627021,InkApplications/android-preferences,Java,0.947368,1,1,0.383838,8.6,1.0,1,1379,0.62995,45,1,1,1,1
627256,stephanenicolas/mimic,Java,0.866667,1,1,0.158402,42.0,0.5,1,1941,0.588454,16,1,1,1,1
629721,vfarcic/JavaBuildTools,Java,0.8,1,0,0.158065,0.0,0.0,0,538,0.666667,14,0,0,1,0
630675,darcy-framework/darcy-ui,Java,0.978571,1,1,0.33862,31.818182,5.909091,1,6720,0.553881,12,1,1,1,1
631307,komamitsu/jackson-dataformat-msgpack,Java,1.0,1,1,0.049486,15.5,1.0,1,1533,0.522085,15,1,1,1,1
632143,wxlfight/Alice-Robot,Java,0.529412,1,1,0.213106,1.666667,0.0,1,8863,0.259758,11,0,0,1,1
632988,spring-platform/spring-platform-config,Java,0.886364,1,0,0.262202,0.0,0.0,1,2680,0.370404,150,0,0,1,1
634345,jenkinsci/workflow-plugin-pipeline-demo,Java,0.0,2,0,0.060976,2.0,0.0,0,125,1.0,11,0,0,1,0
635400,venmo/cursor-utils,Java,0.818182,2,1,0.106506,5.125,2.375,1,1879,0.390348,194,1,1,1,1
637188,udacity/ud859,Java,0.914634,1,0,0.156688,12.0,1.0,1,11976,0.355715,116,1,1,1,1
639954,AdamBien/javaee-bce-archetype,Java,0.714286,1,0,0.110985,10.0,0.666667,1,790,0.487705,19,1,1,1,1
640323,yammer/breakerbox,Java,0.97561,2,1,0.040446,13.736842,0.105263,1,7505,0.268707,42,1,1,1,1
641736,structurizr/java,Java,0.92623,1,0,0.082905,14.111111,1.0,1,4725,0.314202,153,1,1,1,1
642289,kwon37xi/hibernate4-memcached,Java,0.95098,1,0,0.180526,6.555556,2.111111,1,5615,0.441514,15,1,1,1,1
643418,matlux/jvm-breakglass,Java,0.964286,1,1,0.036807,6.16,0.84,1,2289,0.298597,71,1,1,1,1
643975,githublemming/CloudTrailViewer,Java,0.973333,1,0,0.316459,8.333333,0.0,1,5860,0.28923,16,1,0,1,1
644055,manuzhang/storm-benchmark,Java,0.98913,2,1,0.290605,9.181818,0.181818,1,4796,0.359311,11,1,1,1,1
647049,Sefford/brender,Java,0.947368,1,0,0.38081,10.0,0.0,1,947,0.619739,16,1,0,1,1
647144,Sotera/distributed-graph-analytics,Java,0.923077,2,0,0.313743,33.299999,5.4,1,8030,0.399141,36,1,1,1,1
650674,ebay/oink,Java,0.878049,2,1,0.20746,3.0,0.2,1,2625,0.492644,21,1,1,1,1
651320,lestard/advanced-bindings,Java,0.166667,1,1,0.475922,7.375,0.25,1,2174,0.516868,11,1,1,1,1
652541,ggasoftware/gga-selenium-framework,Java,0.907692,2,0,0.2694,3.0,0.0,1,9883,0.417056,11,1,0,1,1
654902,vladmihalcea/hibernate-master-class,Java,0.9875,1,0,0.056239,12.111111,0.111111,1,7382,0.896287,64,1,1,1,1
655368,kvandermast/my-robolectric-app,Java,0.857143,1,0,0.15942,1.857143,0.142857,0,856,0.561446,47,0,0,1,0
657425,jimmoores/quandl4j,Java,0.924528,1,1,0.012998,10.5,0.75,1,117011,0.395952,21,1,1,1,1
657935,spotify/helios,Java,0.989276,5,1,0.245323,180.888885,52.111111,1,33749,0.370839,1224,1,1,1,1
658630,ZK-1931/javazab,Java,0.956522,3,1,0.299329,103.0,57.0,1,8301,0.419136,37,1,1,1,1
662920,getsentry/raven-java,Java,0.974138,1,1,0.158382,37.0,1.297297,1,10501,0.522214,166,1,1,1,1
663129,frankiesardo/auto-parcel,Java,0.923077,1,1,0.174871,3.090909,1.454545,1,6674,0.496306,1010,1,1,1,1
663394,frode-carlsen/cron,Java,1.0,1,0,0.159714,0.0,0.0,1,713,0.550613,12,0,0,1,0
663952,Kixeye/janus,Java,0.977778,4,1,0.361213,6.857143,0.857143,1,3646,0.341194,12,1,1,1,1
666410,red5/red5-websocket,Java,0.96,1,0,0.323662,3.625,0.125,1,2616,0.315467,18,1,1,1,1
672710,l3nz/ObjectiveSync,Java,0.862069,1,0,0.328556,3.0,0.222222,1,1405,0.334154,61,1,1,1,1
673237,timtiemens/secretshare,Java,0.974359,2,0,0.263403,1.775862,0.017241,1,7391,0.301447,12,1,0,1,1
677162,cbeams-archive/spring-3.1-profiles-xml,Java,0.888889,1,0,0.234,0.0,0.0,1,851,0.337104,14,0,0,1,1
678397,levelup/Android-oEmbed,Java,0.966667,1,0,0.080499,9.0,0.0,1,935,0.294509,12,1,0,1,1
680314,rschmitt/dynamic-object,Java,0.965517,1,0,0.058783,33.333332,0.0,1,4278,0.499091,36,1,0,1,1
680591,jayway/powermock,Java,0.984971,3,1,0.364008,12.463415,0.207317,1,45956,0.495498,435,1,1,1,1
680638,rwinch/spring-security-test-blog,Java,1.0,1,0,0.172232,0.0,0.0,1,9867,0.716539,12,0,0,1,0
682149,apache/incubator-brooklyn,Java,0.995504,8,0,0.228312,233.911118,13.444444,1,358806,0.34262,143,1,1,1,1
682838,purplefox/codegen-mvel,Java,0.982143,1,0,0.139087,16.0,0.0,1,2114,0.408954,13,1,0,1,1
683850,aditzel/spring-security-csrf-filter,Java,1.0,1,1,0.156164,0.0,0.0,1,337,0.729412,19,0,0,1,1
685394,chrisjr/loom,Java,1.0,1,0,0.217825,86.666664,0.0,1,7205,0.428642,15,1,0,1,1
687699,pjagielski/spring-boot-swagger,Java,0.75,2,1,0.060209,2.4,0.6,1,467,0.397661,18,1,1,1,1
688886,aerospike/aerospike-loader,Java,0.909091,2,0,0.187267,10.875,0.125,0,2599,0.278312,17,1,1,1,1
689188,yinglovezhuzhu/bitmaploader,Java,1.0,1,0,0.443361,8.875,0.5,1,2401,0.275968,16,1,1,1,1
690285,nguyenq/tess4j,Java,0.96,2,0,0.467695,18.700001,1.4,1,4016,0.475855,65,1,1,1,1
690645,tuenti/SmsRadar,Java,0.882353,3,1,0.267577,2.571429,1.0,1,1143,0.436965,236,1,1,1,1
690660,uwolfer/gerrit-rest-java-client,Java,0.939394,1,1,0.316683,16.428572,0.52381,1,5494,0.311542,28,1,1,1,1
691652,flipkart-incubator/foxtrot,Java,0.963855,2,1,0.108762,33.0,1.5,1,48299,0.324755,52,1,1,1,1
692249,eviltester/javaForTestersCode,Java,0.672269,1,0,0.055731,0.555556,0.0,0,5409,0.918725,20,0,0,1,0
696775,GoogleCloudPlatform/bigdata-interop,Java,0.982759,3,0,0.271838,10.888889,0.444444,1,27245,0.562493,29,1,1,1,1
696973,remibantos/jeeshop,Java,0.852632,3,1,0.026822,19.9,3.6,1,19892,0.302165,15,1,1,1,1
696990,nhl/link-rest,Java,1.0,2,0,0.102757,28.6,8.6,1,14452,0.369332,22,1,1,1,1
697497,Azure/azure-storage-android,Java,0.898496,2,0,0.442978,2.0,1.285714,1,38063,0.363832,31,1,1,1,1
697629,jvirtanen/nassau,Java,0.921569,1,0,0.20966,7.3,1.7,1,2175,0.337967,14,1,1,1,1
698043,reines/dropwizard-debpkg-maven-plugin,Java,0.886364,1,1,0.008344,11.444444,1.777778,1,2514,0.455512,40,1,1,1,1
698827,apache/olingo-odata4,Java,0.982982,6,0,0.262819,60.625,0.25,1,119212,0.294927,28,1,1,1,1
698840,apache/olingo-odata2,Java,0.962319,5,0,0.238522,32.0,0.2,1,122663,0.457163,14,1,1,1,1
700726,quickfix-j/quickfixj,Java,1.0,3,0,0.076034,8.884298,0.14876,1,119873,0.377012,158,1,1,1,1
700918,nurkiewicz/java8-workshop,Java,0.921348,1,0,0.049404,8.375,0.25,1,10465,0.688908,22,1,1,1,1
702356,EmirWeb/liason,Java,0.931818,1,1,0.050218,11.0,0.5,1,5167,0.257875,11,1,1,1,1
702424,NFSdb/nfsdb,Java,0.988258,1,1,0.200465,32.454544,2.727273,1,36803,0.299682,82,1,1,1,1
702629,davidmoten/rxjava-file,Java,0.833333,1,1,0.227628,11.7,0.4,1,982,0.394118,29,1,1,1,1
703087,metamolecular/mx,Java,0.977011,1,0,0.206091,14.722222,0.0,1,10401,0.490094,11,1,0,1,1
703384,jmulieri/front-end-alignment,Java,1.0,1,0,0.0,0.0,0.0,1,245,0.367021,22,0,0,1,0
705215,JanTvrdik/intellij-latte,Java,0.9375,1,0,0.091187,0.0,0.0,1,1502,0.293447,23,0,0,1,1
706472,ToastShaman/dropwizard-auth-jwt,Java,1.0,1,1,0.2,7.888889,0.666667,1,1526,0.322289,47,1,1,1,1
706544,AdamBien/javaee-bce-pom,Java,0.714286,1,0,0.098151,5.5,0.5,1,637,0.487705,15,1,1,1,1
707399,dsyer/spring-boot-mustache,Java,1.0,1,0,0.20933,0.875,0.25,1,710,0.464164,11,0,0,1,1
707454,seagate/kinetic-java,Java,0.979042,2,0,0.288253,22.272726,1.363636,1,81884,0.29535,19,1,1,1,1
709857,stuartgunter/dropwizard-cassandra,Java,1.0,1,1,0.31136,15.7,1.0,1,1817,0.411955,39,1,1,1,1
710024,AlchemyAPI/alchemyapi_java,Java,1.0,3,0,0.050574,3.0,1.25,1,5340,0.350072,21,1,1,1,1
710192,trishagee/mongodb-getting-started,Java,0.722222,1,0,0.140179,6.857143,0.0,0,980,0.880155,12,0,0,1,0
710788,Stratio/stratio-deep,Java,0.98895,2,0,0.307185,79.714287,1.142857,1,18133,0.349993,163,1,1,1,1
711126,graphaware/neo4j-algorithms,Java,0.967742,1,1,0.2606,8.3,0.0,1,3881,0.408206,23,1,0,1,1
711269,graphaware/neo4j-timetree,Java,1.0,1,1,0.210145,18.6,1.9,1,4302,0.650842,68,1,1,1,1
712176,egymgmbh/log-queue,Java,0.911765,3,1,0.294604,1.555556,0.222222,1,1969,0.366867,12,1,1,1,1
712952,Stratio/stratio-meta,Java,0.911243,6,0,0.362924,183.0,10.571429,1,23006,0.265787,109,1,1,1,1
713424,Cascading/cascading-hive,Java,0.852941,1,0,0.279867,5.833333,1.333333,1,3374,0.31976,20,1,1,1,1
714100,cloudfoundry-community/spring-boot-cf-service-broker,Java,0.957447,2,0,0.109382,6.4,1.9,1,2204,0.38708,33,1,1,1,1
714447,ctriposs/sessdb,Java,0.982456,2,0,0.143891,0.0,0.0,1,7039,0.298514,39,1,0,1,1
716010,nidi3/raml-tester,Java,1.0,2,1,0.229028,13.5,2.0,1,6540,0.344234,39,1,1,1,1
716386,salyh/javamail-mock2,Java,0.952381,1,1,0.192548,12.0,0.0,1,3309,0.253521,17,1,0,1,1
720465,stevenalexander/dropwizard-security,Java,1.0,1,0,0.063366,9.0,0.0,0,657,0.5054,16,0,0,1,0
723839,julman99/futuristic,Java,0.97619,1,0,0.108503,15.5,0.0,1,2614,0.427109,13,1,0,1,1
724246,querydsl/apt-maven-plugin,Java,0.833333,1,1,0.143382,1.558824,0.235294,1,959,0.353887,23,0,0,1,1
724587,sualeh/magnetictrackparser,Java,1.0,1,0,0.29864,4.714286,0.142857,1,1269,0.332039,16,1,1,1,1
724903,TEAMMATES/repo,Java,0.994236,8,0,0.034549,569.5,363.399994,1,396801,0.423839,64,1,1,1,1
725221,Monits/volley-requests,Java,0.962963,2,1,0.272904,7.230769,0.0,1,1775,0.540151,12,1,1,1,1
726561,google/closure-templates,Java,0.984848,6,0,0.39022,4.384615,0.538462,1,74266,0.332997,214,1,1,1,1
726617,neo4j-contrib/cypher-dsl,Java,0.981818,6,0,0.373306,3.184211,0.526316,1,6460,0.383562,44,1,1,1,1
727198,teamed/requs,Java,0.73,1,1,0.362624,24.200001,7.6,1,9658,0.364971,15,1,1,1,1
728934,cegeka/batchers,Java,0.961326,5,0,0.195711,71.0,0.2,1,12107,0.423348,11,1,1,1,1
730166,panterch/ch.panter.projectzero,Java,0.8,0,0,0.460385,0.0,0.0,0,270,0.822086,64,0,0,1,0
731144,querydsl/querydsl,Java,0.963806,2,1,0.238643,58.57143,23.214287,1,118904,0.373431,769,1,1,1,1
735838,syncany/syncany,Java,0.98579,2,1,0.273956,110.066666,21.866667,1,47445,0.315128,1043,1,1,1,1
736443,LanyonM/playground,Java,0.933333,1,1,0.089716,1.090909,0.0,1,851,0.316195,18,0,0,1,1
737133,thelinmichael/spotify-web-api-java,Java,1.0,1,1,0.067177,36.75,4.0,1,16346,0.255674,67,1,1,1,1
741670,cglib/cglib,Java,0.995025,5,1,0.227167,1.19084,0.251908,1,14236,0.256149,534,1,1,1,1
743069,kolorobot/spring-boot-thymeleaf,Java,0.833333,1,0,0.024014,0.9,0.0,0,574,0.330709,45,0,0,1,0
744170,anthavio/phanbedder,Java,1.0,1,1,0.224691,8.0,0.142857,1,350,0.524324,12,1,1,1,1
744419,riven8192/LibStruct,Java,0.944444,1,0,0.053867,13.555556,0.777778,0,7936,0.397635,43,0,1,1,1
744688,sendgridlabs/vertx-scheduler,Java,0.916667,1,0,0.19842,5.555556,0.055556,1,1290,0.503413,15,1,1,1,1
744921,caelum/mamute,Java,0.965278,5,1,0.077678,66.047623,6.857143,1,41216,0.275316,154,1,1,1,1
746697,spgreenberg/spring-boot-starter-cf-service-broker,Java,0.970588,1,0,0.114924,0.0,0.0,1,1734,0.298331,33,0,0,1,1
747049,dcevm/dcevm,Java,0.977778,2,0,0.295928,11.545455,4.727273,1,6634,0.799967,519,1,1,1,1
747258,MSOpenTech/azure-activedirectory-library-for-java,Java,0.875,1,0,0.333395,0.0,0.0,1,3623,0.325969,22,0,0,1,1
747585,XiaoMi/themis,Java,0.975207,1,0,0.03792,31.166668,0.666667,1,12094,0.454443,115,1,1,1,1
748272,bkielczewski/example-spring-boot-mvc,Java,0.894737,1,0,0.01662,0.0,0.0,0,723,0.462214,22,0,0,1,0
748970,SEL-columbia/dristhi,Java,0.979282,3,0,0.003423,13.5,0.2,1,55328,0.493078,15,1,1,1,1
749417,wso2/siddhi,Java,0.998425,5,0,0.194199,28.727274,3.090909,1,50767,0.459649,131,1,1,1,1
749850,WalnutiQ/WalnutiQ,Java,0.940476,2,1,0.221679,40.272728,9.818182,1,6447,0.312861,190,1,1,1,1
750891,esigate/esigate,Java,0.975,3,0,0.253002,21.357143,7.0,1,26280,0.328796,20,1,1,1,1
750905,puniverse/capsule,Java,0.96,1,1,0.167906,84.599998,5.8,1,7973,0.286595,882,1,1,1,1
750974,edgedalmacio/phisix,Java,0.83871,1,1,0.223268,2.432432,0.378378,1,2251,0.49705,25,1,1,1,1
751343,seleniumQuery/seleniumQuery,Java,0.976939,1,0,0.278501,54.272728,8.090909,1,24311,0.483788,11,1,1,1,1
751736,cleancoders/CleanCodeCaseStudy,Java,1.0,2,0,0.004804,2.8,0.0,0,1451,0.356688,110,1,0,1,0
752366,TestFX/TestFX,Java,0.986928,1,1,0.31109,31.785713,10.5,1,10718,0.434927,199,1,1,1,1
752608,glazedlists/glazedlists,Java,0.99835,1,1,0.347529,1.557143,0.042857,1,70778,0.412388,52,0,0,1,1
752809,Roanis/atg-tdd,Java,0.897727,1,0,0.256446,6.538462,1.153846,1,3700,0.505126,11,1,1,1,1
753018,w3c/ldp-testsuite,Java,0.959184,4,0,0.074415,57.545456,19.363636,1,14187,0.886795,13,1,1,1,1
753679,couchbase/couchbase-jvm-core,Java,0.96,1,0,0.394893,23.571428,0.285714,1,22170,0.342671,18,1,1,1,1
753839,Label305/Stan-for-Android,Java,0.941176,2,0,0.313514,17.916668,1.583333,1,1190,0.440629,32,1,1,1,1
753844,recruit-tech/redpen,Java,0.901316,2,1,0.156477,51.23077,22.923077,1,32240,0.509327,132,1,1,1,1
754015,techdev-solutions/spring-test-example,Java,0.894737,1,0,0.221585,0.0,0.0,1,873,0.3392,12,0,0,1,1
754273,spring-projects/spring-guice,Java,0.944444,1,1,0.179537,0.0,0.0,1,1387,0.385022,16,0,0,1,1
754608,dgageot/simplelenium,Java,1.0,1,1,0.237643,31.6,0.5,1,2650,0.313247,47,1,1,1,1
754739,sequenceiq/ambari-shell,Java,0.977273,2,0,0.3091,12.727273,3.0,1,3106,0.28055,43,1,1,1,1
