idx,repository,head hash,head tree fingerprint,head test result
7220,Erudika/para,8028739d7fdb799d0dc9218d68cf65c9808dbfd1,bfd2887cab9110941bbef68efb176199cd095c14a517e3ad16a84fcdfe0cf767,Tests_passed
7223,g00glen00b/spring-websockets,ff647b7a3a5e072da05dad69d06340d33c480110,00856e358405695af096efaa07c398663a58836d137e534519f4ce4e4ce4728c,Tests_passed
7224,josephw/titl,e7060370973d624d5c7b18f82303407b76421501,5b74cbae8555f8921fbd249095cd04a753f6372bbe952034e11698cbd4d300f3,Tests_passed
7225,bobotiger2/robotium,75e567c38f26a6a87dc8bef90b3886a20e28d291,2c4eb4bb5fd5cf530fb9f89ecd11d58e6a4953e4d4e5d5e62cb77bb6e72ac439,Tests_passed
7226,printingin3d/javascad,2b3d0ad2f47e395b8d1d14b9c489f520933f905e,f1dbd5c67ee80eb33e8fd9e2d53a700ddc87f7e5d761ef8d5a5c8fc9886e4a50,Tests_passed
7229,helsing/valid4j,2f3dd5e5ed0cc61bfbd08106f081891dd6fc0d3a,fb72e771638688c3a6b3209f6368f8790ec9e4dad610d0eaeb097cda7b770b51,Tests_passed
7234,mikvor/money-conversion,602e3acb0af46fa5e2d9f821a6b286a8fca8b7d5,76e1fd00f9f7e30331b61530888bad722ad8dee80e9686e90a23b47b50c9c0ad,Tests_passed
7243,tuanhiep/mqtt-jmeter,32d113b8ae2cf0dc36822dc11f18c0a53cce859c,9e61ed13eb4a049f663fe00feee85cc2c8fb30d1e3f4479e75036369b4568326,Tests_passed
7258,rcsb/colorbrewer,50b88439c635487b38f5b06e879eab7a88cc3dee,cac3b0bc9e64a2b6f5f7c3e74356a01991ec92d6191ded7ab343a73c261485f4,Tests_passed
7265,b/kafka-websocket,ce1a47c3c8b4c3d84922b25979cad6f8d453c605,8431fe63f041cdb6be0e3218c6db5bf780b5f7e9cd8965c08e9f41b821b750d8,Tests_passed
7277,renepickhardt/generalized-language-modeling-toolkit,803cc43f2f870c97c3ae74d0f63e7c74c8da3280,667598ca99a23f6f2ecd1fc9e24cb6cab12832a50931f5276fe53950c78677ff,Tests_passed
7289,kawasima/websocket-classloader,2172e43202b3185e34a1357c46778f63d5339de0,7a72ed14157fa8378b22d25fb9e4f4b06590ed258d0fe8bd8ad3b2c9ea72ad87,Tests_passed
7290,code4craft/termblog,598e5de0c4fde92b8fd552cf480ab64e64f440dd,afa28decebf6df08c7ad0a62b50a5b326b8da9ac75d2950db5792c51a2b973b4,Tests_passed
7294,imagej/imagej-ops,7c6c029a911f721467b552bd446a7d9206ad46e2,fdedcc25b7fc16383c650c83efa10c6421c2e6e9a4675eaaa6c4cca68af65c3b,Tests_passed
7297,cloudfoundry/java-buildpack-auto-reconfiguration,ecdd2a6ce3ed5d25b1c8b5c4845db99b369bad30,f723733b773d91dd249497fdb04bbcc5bc5b5b86fef8edc184c309e767021a7f,Tests_passed
7303,FenixEdu/oddjet,ef79af5b6ad5b60f760cd7e95e14a77eb39a54f0,135da9c0884fe258756bb260f381fceeb9ca870b364cb17d8bf1e6ea35fb3657,Tests_passed
7308,socketIo4Netty/socketIo4j,bad28fe7a132320750173e7cb71ad6d3688fb626,fac4a7d629efd6d72942047010f15dbc85785e3b51306370c395024403a80722,Tests_passed
7313,SonarCommunity/sonar-build-breaker,58cd2e8c859bd19834449cfb0ca0f299e0443f33,35dc54a8cac2a2c5f3711128b2cf3178b1bdd4ec5c64e9206f9fbcb5d03967b9,Tests_passed
7317,jmurty/java-xmlbuilder,0fbd3bc7512f5054711fa6d9ba7160d07ede9cf3,82c46063ea71d02d353f6d91ccc5d70a0a8b99f4decfd06933c297f7b58c8a0c,Tests_passed
7334,spotify/daemon-java,36efab1eef2ae1d4321ec2ca2b40c02121248e9d,a03fcd932611c5d16bc2ca208880c25b1828e2d2880e02d84bedcc151a206e01,Tests_passed
7336,arquillian/arquillian-recorder,e3417111deb03a2e2d9b96d38b986db17e2c1d19,dbaaaf0f077cc8b286936509aefc018b4e2292813b7d2105bd1e6042f2484e7f,Tests_passed
7346,orctom/was-maven-plugin,3afb91a0b83057a1a48bc431a71c58b7609d7880,c1b1d82553fe4f56173185fbb21c4df00ef7d72b81c2672ade4493e990537aa4,Tests_passed
7349,JodaOrg/joda-collect,03fb9d1963979100cf0fc0cefa5c4393392d5364,668d1416671ab6f6ea58dafb19b2cc7826528acb0a10c681b7daeb667f40750a,Tests_passed
7354,jhbruhn/WhatsUp,6b1ae662ee590297498ecd8b408367e11f889e97,4843fba1678bc478303a1983f55a69dd56ca0e3ba2cf0872037f5c0ec9b664d2,Tests_passed
7367,w3blogfr/zebra-zpl,607d5049763b6bc9366e8c0a42024be345037149,0438d11cd3f49e6b0534e6f78fb48e991ef9afa5b02e9214818a700b4578066f,Tests_passed
7368,kabutz/javaspecialists-awt-event-mixins,3de48ed88c93c33480f50ea3b446d5bfcd85bc76,665739f7f28b3db97853da0c9dd6993cc8fae47beb4aa72791651b6b8e0268ac,Tests_passed
7374,northlander/a,5dea9eb6e7ced8bc272f28cbd4f4d7d9408bbe9f,e0b507d00ed26fc436b882c2f6f779d3902247cf4f9f13ae956c3e0807a9befa,Tests_passed
7378,xuhuisheng/activiti-basic,0eb11f3110c1ce6eec2cb42d441617b1c061f1f9,383fcdc3e8884fb2a0d880d524f4a307b2572a818d5847ee0d8f63079e016657,Tests_passed
7379,jiaozhu/weixinSDK,08886426f17f92054e4996c62f87b2d4e5f5f4b7,a958fc566e38a6c435d2f32b2f3849eae5ce2f01de11a4e1b8e422ecb02ea19d,Tests_passed
7387,engine-alpha/engine-alpha,d3431a3df8ce1a17eb02415fd899dccbf208e540,7115c3bd2f5119114d788fb9713e17d2e369a2859bb799ae2a889f41d356c42f,Tests_passed
7390,pro-grade/pro-grade,371b0d1349c37bd048a06206d3fa1b0c3c1cd9ab,dfb05bd0c7a66e0b1d3737d0a58d3a943c6d8d638643af00a5dd450550ab0f58,Tests_passed
7391,usb4java/usb4java-javax-examples,382f996bff80d7d1754bc64d2066293551b72a7d,b0ca34436baeeb1b6e35384902d8bf5864b2a6502fd2b856fdce2ad78dc0d37c,Tests_passed
7398,smacke/jaydio,d9e4b394bdaae819e7f7c00862fc3ffd27f20642,d68b2939aa621c73e49b6e7b4eb02de1861dd8b281489e0e8074cd3939ec6067,Tests_passed
7400,dev9com/mybatis-sample,7fb466b60c2c93ef25d6faf84d559941f0d2f984,15019aa12b0c612b1d1b6e67522835d90ac18b4241882f48e055ba92647d8a2e,Tests_passed
7402,optimaize/language-detector,1a322c462f977b29eca8d3142b816b7111d3fa19,f13530eda40513c88addb8a16c516db830ab424a1e0a837072975259fd2341e4,Tests_passed
7409,Flipkart/phantom-mysql-proxy,281751cf135ad9004e7d108499f06ad9ada8b917,ec154948dc8f0d49a6e4d044316494f0eeefec2116d7feb8b914f1d82e2ffee7,Tests_passed
7414,protegeproject/swrlapi,5b89d824541899255bc858aeca4a9c4f4b585882,b0d960f09d98bd49eb1b94eb55c27d20e84f3c56e41e51e8a2a178f2efdaa6a4,Tests_passed
7417,takari/takari-local-repository,1b44256202a15b748dac803e1bb70a2f75dec835,f4b6eebb9b919e26e6ed6f2b3e8239060e9c828d881dfbafc4e5886b4a2a7014,Tests_passed
7431,Teaey/lost-rpc,2ac66dbfd4b622618223a1c1588d328f714b0423,aa62ad7b6ff7d2d891f8056a96bae00efbf6b2f66d8bcebae97f80683231f5b7,Tests_passed
7433,SpruceHillio/mandrill-java-api-wrapper,b5a95562b76ded354db560db41d7d3f923fa0a67,7410db50a6b25cd41282c3848095f1e9d6c9627237dac320f0653546dd3e6553,Tests_passed
7437,ezbz/projectx,7a0066fed6b661b700ae700eb91e278aa42ad5ff,1a21fbb2b2c28f23d26b53c17bfb65e26d30bb018895e9577830d860b9a2d80d,Tests_passed
7454,andrewoma/dexx,96755b325e90c84ffa006365dde9ddf89c83c6ca,f5766523e4c054e0ea9dfa7baaa586a72a86f316476c3b8efbfe63c986c4a8a8,Tests_passed
7458,stealthly/xml-avro,c81669763e6af102f2c2e059ab5f77517614faf9,eadba3de1e51fd11853e376ddb783cb474ee1b282c7da30d7b2d5cbb48b1d9ae,Tests_passed
7465,smartics/smartics-jboss-modules-maven-plugin,759eb58de780affec903ad8467ada505fe2e4471,8f5edb7ff248de7c79ce5e5d76dab48e497d2807333b6f95b02db0eef5f18816,Tests_passed
7472,opcoach/e4Preferences,859ee40dea7b5d9d300d03779942b059df44326b,e1c1687a4a3a1827b3f196a657f687b3698d55a52eed8a63d49d61477f8a2167,Tests_passed
7485,johnament/hammock,0bed53f5ded295f020d74861645954abfbd69a4b,4ef7853e05c5f4f37ebd3cfc33b7d14892dce4800a8fe88f8fd6fd70914c0589,Tests_passed
7491,IanDarwin/date4j,2ebdc8c56fc634adc16ece2e7ad89c809d97d082,04077df89a4647a7717cfaf4ec633f32973fffff73b89ca5c7b3aafc626c3065,Tests_passed
7496,brettwooldridge/HikariCP-benchmark,ede3501d4f55555cc9be24d2993f3f0e32944afc,ac3a8f713a0adfc961eb7aba810777b8d4888b4670f64c275b74a1a8c1731095,Tests_passed
7498,straup/dogeared-extruder,dca05bed3c475ee8e3849d762bbc81f43c228842,cd512f511ce165f6b0668800c048ff95dd3bef8a288573bc04f5940af93dfc58,Tests_passed
7504,cinovo/cloudconductor-server,b639b6d57180307daa5690882518ef9fb2bae6c1,a303c8d80e7294b160d1b52eb4bf7975a53142e492c70315a11b68f0ad54223c,Tests_passed
7513,tmalaska/SparkOnALog,1269dd41e6b296e7231358419e5bdbb2c4c5b6ef,404704af4aa6daadcb3b4e29f45833009de5a17cd66c69c76cc69d7e79bafab8,Tests_passed
7542,avthart/spring-boot-axon-sample,b79cd81200b4f43bdade566ee1ba0e470a9eacc8,a5e405631458a3f8ffe3be25c3e5f32d62e6821287c1ac2364f4c587fb5fa3ac,Tests_passed
7546,optimaize/command4j,7fdee4314a38f7c3476c97221a27402bc8cba7a7,1adc1545a963b5b4ad7dc35e021917b0403da5b217a09fa86b87e6c7ca436cee,Tests_passed
7552,lycying/c2d-engine,acf7c769d6da552331f5faf2855375407e67afdb,306e301daa8ce5bfd89dee3a503534cd9fddc1e27e817c0d7fd3735d4da9b5ab,Tests_passed
7554,martinpaljak/esteidhacker,e7e16893387304620412f6efac72c71e4f7d620c,97f151d434ed0c5d69dbfdd21503df5daed7b69a795ceb8fd93d4d418704b580,Tests_passed
7555,Glamdring/saltedhashed,abcd674d983ad5a3b00a6f5befa4aef538a9b7b8,6da3b7d3e2b8051d9b21d1f4ad2faf87cfea5ec3475119abbbef400f20713d44,Tests_passed
7557,jenkinsci/bitbucket-plugin,66d1a0fcba8f437fa3f3bbef52e5065f57332eb5,cc0f6e8d0c7a4417b056c1c9daad5256f6a96fab8a9a86dcaa05e7abfb803dce,Tests_passed
7568,huangbowen521/SpringJMSSample,12c3accb68f27370039185fa9db0e56ddf12e22d,eb00228a4ecc67609f464cfcd099be5d323e7be4cc619874600ed8f01f30fb83,Tests_passed
7570,rocketscience-projects/javaslang,26181f14b9629ceb729a73795d3854363c7dce0e,e85dfc6d60d80af3f858131d96a7646c775e8302f46f8200fedcd1612d4c7ebc,Tests_passed
7574,mklemm/jaxb2-rich-contract-plugin,fa99131052a8d6547be2bb5062784ad8c03011e9,1e1c6b2fa8a42d4a82701ccc2ed6bdaae73f3ab0f1820594ede8861f20d97549,Tests_passed
7581,jramoyo/indexed-file-reader,ab346d0d1e55b3a81d31449dc70f674d543ad537,87142599a5e7f3d130436e0d0323c544007091e54299dd6e76878f27bebcf20a,Tests_passed
7585,TechnicPack/LauncherV3,56f5f312f885b75809abd5804ce7abe8f866065f,24b8659d0c9eee92d1439c0fc08c2e96cca2f79d7991466b09f2ec61b212c793,Tests_passed
7587,jthoms/spring-boot-embedded-jetty-ssl,1fe121c805dc13061c99b5206b5e89de741ce6d3,7c4aa7e0f57d638702c46cd91541479927162371b29ee9486ed53dfd54f3170b,Tests_passed
7601,hgwood/java8-streams-and-exceptions,f8cd352257137cc4c66dee6cccaccd4acb8600ce,4c9dc16c30b201a0a2679b2da548e72fc905c8944c954f2aa9bc925813f160c8,Tests_passed
7614,webmetrics/loggly-java,2f735b5caaf3b9209a81224da52e1befbec2045e,e06cf9b2bd5102bd50b9f84b55051b5dfe928bf4979f6d1e9c4ee815629139d8,Tests_passed
7617,palominolabs/belkin-wemo-switch,a76b942270f6812c622cbd8b1617603189063e44,5a3f0118b6f9a19e47b3764324c1276dd952e8b86dc1eb530e0ce557e33f3fa9,Tests_passed
7624,Who828/persistent_data_structures,7fb7f88062068ee7cd690a4fc1957944d57d8ba5,73f4d8ad2aef7b7ad4c27eb426025e6e5d44eb4ec38985a9bdf8204d366cc7f3,Tests_passed
7626,mmlab/RMLProcessor,37270eb0214f2d601441f65bcddc8001c3015368,29536e35d72770f5c35a322972d2a3d32daaf471c7a03c8d20ccf31c9ce0986f,Tests_passed
7634,hkurosu/oauth2-sso-samples,b8d5823be32fbeee351cdbdb64bf3d8aa51aacec,8efcb725f6e5626eea125163ab6a158d7c165556e1eeeebeb5d07d30fa535e59,Tests_passed
7637,m-click/mcpdf,42216f99a4a5095535a86acc37161b0424c760c6,2efb838c2bda005bf0d27b17c913cc5e280ac9ad69e44c0b22a1ab853c1a4818,Tests_passed
7640,cestella/UnixCommandAnalysis,7fd834d5b5b70c9e8dd9ae0b893c3f0d4ced491d,e35c422bb687df1140c13996610f8f3ef73acce60a18b10871b4e1a1d870c460,Tests_passed
7649,mohitsoni/marathon-client,ab3c7bbfb96136461a3323cfee2bb7f2fe0d5327,964cf83a037a0e37f3604c963469874be37f3d967c566c4f989f4232974d028b,Tests_passed
7662,lpandzic/junit-bdd,1072e37b0dfea93f2d81b9131109436772b40d2e,5594a4192408210f56f59d7255666c91794e99538f6508feddaa7edb7d64070e,Tests_passed
7667,beothorn/webGrude,e30f281723bf0edaf72bcbfc9582d67f8fe39c1f,9a3dbaa43dec5b84daec7abeb22cfafda6aeb030c409f9a2120609cea912b7ca,Tests_passed
7668,tynamo/tapestry-resteasy,14f4c9be7678d5f231c682a2d4ac424f7252ff04,a0f9cb8a23d45979e61cc1f150f40eeaa2d6ed528f5d052bb6513bb362050cfc,Tests_passed
7670,tynamo/tapestry-routing,929e967ef4dc39ea1bac6f48fcf0a2f846c370b5,d56bd753c52e4b556b8a258bb937ee0df73502b1b30380bf1325a43365166393,Tests_passed
7671,resty-gwt/resty-gwt,43aa0baa0db58d6efcc584f503c2a9290fa6b7c7,1e7343420a2e773152ff0e493f4d196c5302d771aa2b30f1bcc3f4ba4fd92ac4,Tests_passed
7672,tkurz/sesame-vocab-builder,ef3f8366bd06c1a39c133b25d864da61532e774e,ac281998cde0d0290cbce1e48630557b92eeba64ebc28f6d5be11fd8b7da70ff,Tests_passed
7675,jerrysearch/zkconfigutil,a70366a13650e7845730018f830fd64940c23303,4c4581467b510a0b838e504d91fdc462e262e82a41f575827d96353b5ab18eb1,Tests_passed
7676,UniconLabs/java-keystore-ssl-test,d9b83400b097fe67a5481080e7f4da12cb3c44f3,eec1710b8d008d9793d3a9b7fb19dfdea61ab94b6644fb590ef917a0509214d3,Tests_passed
7683,toddfast/typeconverter,44efa352254faa49edaba5c5935389705aa12b90,6bfe03b704701d08376fe73fd9dd95e96159f8e994ef896ab95c356e079ea2db,Tests_passed
7686,abmargb/jamppa,76f253239923df40904c462e3b88e7278b36b282,c15952f8d51e86d933807472b8168f2bbd30aa7cdcf36c5462e621aedf1763bf,Tests_passed
7693,smartsheet-platform/smartsheet-java-sdk,6026f5195f79f17b33ab7cc6eb983adf2dc0937e,3e751c4d6b2707eb4da80f859b13fbb5084b8ae8cd56a188c0fd62706a0e5b3e,Tests_passed
7700,square/jna-gmp,42388dea22d727c61633d9cf66bad581236a2003,3d71231d1257a0dabe5d1327d94ed66b45f2391e9b271169d43f274297a0fd53,Tests_passed
7707,iipc/webarchive-commons,7cb3784cea86feedae335e7ec45ba46e924099d9,0b064e2eb5711b408bbc7335872043d562754b005e2b2d5092378850bd184671,Tests_passed
7714,JakeWharton/resourcefs,4d98b4d12086901d707a6b6d9e38ce84b3bc09e1,cc61b52f89082367a676f3c0c450f08d6128177e12edc85214e76bf831063f3b,Tests_passed
7715,sonyxperiadev/gerrit-events,974336e502cde2e6e984fd1f8ea230b74116d95f,11e1fd2253c9ced15cf9b817478052ddae10d4eca37871637999d458137be3a9,Tests_passed
7716,dawnbreaks/NettyRPC,8876c5ffb8fea51066518a67970b02fbd0cab12f,336b1033f5740127a1cb8e3231c6019d28e62aa2f4e29aa231a6df2f890104e6,Tests_passed
7732,jthoms/spring-boot-embedded-tomcat-ssl,199a807307ed80dcf21fb3f85e9214f9cb97a7c1,c6d262f5d07a2fa4de1e7fb6098958f8b37d198e9cfd77c153342734d58b413c,Tests_passed
7733,OpenHFT/Java-Direct,b993b8364d1f14de3859bd23121bb50a02d93f98,5c5b24b7b4f726483c69389159f4b2c87a854cfaf41af0ff1de8d1ee806d6d81,Tests_passed
7737,Sentaware/kafka-producers,8c8cc69703f526990a2b897c29babc7ccff54450,c779544fe4f901ae5a6985ec91db94925dc5cf2f50cd755b0025435f734526c9,Tests_passed
7739,vinhkhuc/jcrfsuite,3da2f665b300373818a70667937a2b07747106eb,f331b3751332cb4e8b7314d2df2c827bc1f5c8725e2bc4759c3597e80328b192,Tests_passed
7752,thenewcircle/restful-java-20121010,26bbb24c8395a5155edfbb863377986926097dec,04057e4707e2e81b6b718d9c2ecc5cfbca6f4e970ce0e529102f6798835f8191,Tests_passed
7754,aerospike/aerospike-client-java,c0f6ebd06b5e357b04e95e2547bf845c9113ee6c,61e2ac5e138d51cd8b49c9e89adfc0b88dd6cfea29b2a0957a6b3786fbf7d640,Tests_passed
7771,pires/fabric8-persistence-hibernate,8722fdc5b64eacb45e839bd067eb1149a3feaf59,ca67a89c91a6f2b0253d35f1dfbb1d59472036b64a1efe1edfe95ed4d13cb446,Tests_passed
7781,davidmoten/rxjava-jdbc,125f27d7e2a0aa7eb8ccf5f797254c25fd98fa6d,a348ec242692083b64adb6132e266116966322702031e05fc65757af5bef688d,Tests_passed
7782,kiiadi/abc-bank,904098dd6376871b53f0db7560eb02526c92d0b4,902080ff7247a9ac5ac4eb1c6060ce54aa69fc964b93eec01781bda3978a01c2,Tests_passed
7785,RedisLabs/redis-quartz,f7f1cc236ce5a944b453d591b0a5f0734798ab93,8a67e4ae88bca2fa9815e143cf1aa6c6aa34fc17a0ccd49988d96ad065fab9f8,Tests_passed
7788,matzew/simple-websocket-client,67c207de9de2310feddf70cf90994b1af028b012,096b5e2a610e10be563d7f4c35cebd5a2e7c36d2aa171a20f1e53fd474bcf478,Tests_passed
7796,tynamo/tapestry-security,a4362d716d3b380bf1fc229027aec846b5a5c2e7,e6fa6ae612b13feed01d903b6327ed1b6c49a5825181b479387c8a619a477d2e,Tests_passed
7798,TurtleShip/webtoon-crawler,76750fe314688f1e28838ffb4742ab2bbe441f1b,cb491362cdbbe21c0adf032e94ff4450327e85213c7a4cd3c8f3659f31d337ae,Tests_passed
7802,needle4j/needle4j,ee956bf8b54721928921a387871a345e32e3c95f,50f834565b726264edbfe30f6c4f208fb73310d20b2dd500b7d170c668d50c4e,Tests_passed
7816,crashub/bash,f26985aa5913411c9cff91463147998c8819c8a9,8db88929a6001bee4897b086e04706050e664483709718d45d1654d16b3aed58,Tests_passed
7821,psgs/IssuesDownload,2a018cb33c8133830db5d13749ed690dfd91b7e7,c4ded8d84faca1d00775d4af38b24fa490475ba5b8549c6cfe0c06a7a3e5fcdd,Tests_passed
7824,tildeio/kafka-librato-reporter,f71c21e258563b37e7efef1b6fc61726003d0c47,42f4c00d51c80ba1dddd3722f7a89bf4e8d05a0e282ebe8b6b54f01eb2128608,Tests_passed
7825,thrau/wicket-js,c6b7582f324b183aebde40885c37135f21ef06fe,eb66737bfd54590198d4cd255cac32f74446fd5c11013264d6cb31425fc4fd65,Tests_passed
7828,Lusito/GameDevWeek,e29976ed81a5127674d6bbb2c910f5024f7866ec,57445eefe02c3fbe4e0d5070243fb07f1b0d83e46eb8e7502a6045925412ed30,Tests_passed
7832,KrazyTheFox/StarDB-for-Java,306cc5bf906e062506c2cf024bf56e9a1508d79b,957b8c3a83636fdfc3be020b0f17065d18031c46e802887893309e401e9baa24,Tests_passed
7836,java8/Java8InAction,4786c46a24e2f7d0a749d34d585bb2c1d9f64c53,5fdba5bf255aeb8d1972b315ebe5bf6f39ec10b661e6754c4b00fbd25b546994,Tests_passed
7840,jlombardo/jsfsecure,8b154b6210f149117b8382507286ca11bc3fee44,baf88ae70ac147e4c45db318d268f7176f205351541ddf28b7dccc342cd04440,Tests_passed
7857,airbnb/billow,900e5c4a02354a127f24647c2a3ad70be632af2e,4a50b8bf3953b0616ef310de11d8acbcb6d1f4754a9cbf997063ed8085e60520,Tests_passed
7858,marcosvidolin/doco,a81a9ad2815cec41d0b99c23a6ab6e3e45938158,20cb81e35489356d1476ea9db1bd174bedeb8ed4e2fc8ba6bbc2e1fbdccc1cd4,Tests_passed
7875,TheHolyWaffle/League-of-Legends-XMPP-Chat-Library,5e4d87d0c054ff2f6510545b0e9f838338695c70,26ac5976ac4c6713a6c27328858258654ebed58b8ce9f9cbfbc760b31d118947,Tests_passed
7878,eaftan/hprof-parser,849678cca7c69eb8a25a927ad7836ad94bb02aef,1fe3dd1e850a29eb6f07172471ebfb7bab6030dbe2217913dac078944e1be27a,Tests_passed
7885,maciejzaleski/JMeter-WebSocketSampler,bb5c4358ae5fc9c767cc7fe32e99969126f1e5df,2e49eddfd66b5ac7b0a06d4c4c38f6fab114ceb9a95c9d29139554b00c6a2cb0,Tests_passed
7893,hmsonline/storm-cassandra-cql,2e0d30cdb097287a9111ade0efeb6abd83c78f7b,a0b46cacbd785a35d58ba8fc1a4765a78f47fc0a3cce2b9d37cfd8661ed7061a,Tests_passed
7915,ptgoetz/storm-hdfs,be5eae3bcc07cfbaf49c19c57da42dac1351a3e3,23795b9ee2753e1d584e00ec6fba7972b95b74e61d5218279564f331688d9f85,Tests_passed
7920,matzew/undertow-jaxrs-test,b4859c7ee107f63b87d3d6136dc6b96ae38d8555,a6c2cecaf566ad8a74223948be3af48491813293f3089dadd06a2d8698fbdc0b,Tests_passed
7926,ThomasFooteDQ/DroidQuest,e90aa494442224aa0c1d935f84fb007cd1f7ed2e,e0e334e8e2e49220d5c1435bdf5a9e04dc60af63149d3dfaa9e0d4a73363aff9,Tests_passed
7929,hypereddie/HippyJava,4dda95dec02d1dfed6a6f52c077e498f11aba32e,82a5e137209af9173ed93e8a10bd1ace43b729888248d6c0a6b581c2a6eb19a8,Tests_passed
7935,GlenKPeterson/fp4java7,56bc36034e0a6f2b576064f6e4990cf0f8297104,4ef9b355cfc1fcd91c72225341177f1df46cfaefb2a609be32ae97d9dc6a7de9,Tests_passed
7936,larsga/Duke,b561c409ae455f13f38556fabb6656825ffb7e2e,7d78968d5512bac7ba43bcdd9525d534cf0ea91aa1a9ce0a27a26a6fdd49193b,Tests_passed
7940,sgri/spring-reinject,15f4a200ad3f469690ae0972f00d9ddec03d600a,59c97823218114cc68d33c4fe42e421a24272789164517860f5d53a46b79ac6e,Tests_passed
7950,zheludkovm/LinuxJavaFixes,6068dc806bfa878c1a4e21058401beb43e61c488,fbd07fd5fe1085049b663b12eba3b59e7d3dc994af278d47752d80d6c1dff84d,Tests_passed
7956,babinik/Cactus,8f65cd8d7a06d5d062ec6760aeff89b039620e55,fb7b45eeee0efdc1882a1cc4fb43f9c66ab7f2110d29d37ed74d903be939f0ff,Tests_passed
7966,jcabi/jcabi-http,d6dd2e3c3268af76a1063cf6376496d326ff4ece,45101b1e7fa3197007bdda7af225f1eaf549ad138ad116e725d041126c47023e,Tests_passed
7976,jcabi/jcabi-immutable,5b29184a3f324bf29c3cbb3e622e928e95fa1e06,1dc38b74d52485e5c756ace672e2c862649b1aa249ca537ee6eb729cb4695c93,Tests_passed
7981,dropwizard/metrics,7bfa0432e70b11de5eb40c9542f72846058e1e3a,d962e279bc8d6634f4047d32db96acaf239dd1f77b01d19d271d1083edcb889c,Tests_passed
7984,geowarin/springboot-jersey,70a7d388c145a9ff38f19e7ec710123aa89c2ac4,240386ac3ca2eef0b4ae98b712f310054f8cf43e437e87426c7e23f5aea6ea59,Tests_passed
7986,greggigon/TeamCity-Crowd-Plugin,429f3f4a39a6eaac784ae215af895d0f00b1336e,0adab2aaba3efc6e72ee18a4a130ab144eec79ae6e100c873250b0f43a541b69,Tests_passed
7997,tomsquest/java-agent-asm-javassist-sample,d4b649f0eb68efd05fb89a00c56ae205ec16c273,f9e71c1c9452323c76517195ec457c32fe6e2ff7ad76bdcd5e1cedfdb76fd510,Tests_passed
8004,shaunjohnson/suafe,975938b29216b59cfb41b501b8602ca90766bc36,1059bdca4d18fa51066ccd6722a9fa2a50f4ef3b0b14cca3a0646faa717e9805,Tests_passed
8009,awslabs/kinesis-storm-spout,a3e0a6665af15ebd05d18c345c46dcdd53a46585,9018ab6166181c625b288333b0f516e6d9a07f0098f563c6baaa2e42308ca01f,Tests_passed
8010,PhonyTive/astivetoolkit,ab1f93d86fee036ecc13661c1109c9ff88378950,09780a3f2b86a52dd69948cb4e3cf587bccd2ce0c487d4a5d944d1fd57fd6e19,Tests_passed
8016,jutzig/github-release-plugin,92b5084cee9e23a32d43b238b6f8056c2ab36db6,98afc5a6b82a4a8e28830e1f97ca09450ca4aa8db81d506e7fc5aa56b43b0fd4,Tests_passed
8018,shelajev/promises,4d18b9f05f5948d7baf55a1d85780e845d03d1fb,506e7716e96c93859d04f97ef084b1ec3b27859b2df20b335f3874bd901225b2,Tests_passed
8026,tkurz/media-fragments-uri,56a0480b900dfaff1764fe42a038304fb25f6d76,2f05c0f6b7b8200f2e91f7d5cdff840d9d8888ee1a946694f8e3be8b3e733f92,Tests_passed
8027,blowagie/itextsamples,05f9f5fe9b186b4278d41744d7d30e60eeb1ef32,30072b55a4fc6391c660235c1c92c89b1a3204c26197b2cad80f248ba00868df,Tests_passed
8030,spotify/trickle,d02fafb5d65e7f70f7708edf2c2e39731e921922,92320b95c4bb0964ddf55971d4ea5c47df11e8296df5db76bb6ea35b7feaf7de,Tests_passed
8031,peholmst/vaadin4spring,8184d775454c547e47bd66274c33eb8cc1a71c46,759f263984f33ebd2459ce5d3b6ffa65eaca0025f066b966420b61c8d5120953,Tests_passed
8035,google/jimfs,a62ae2c2bdc7b28e1e3bc857ae47e01150445aba,32ed7eb3818950f25417a3043f3a6bca8337a670cd03b08a3c134d2c512e269f,Tests_passed
8047,sdstoehr/har-reader,700d902072c7cbf9ca3aed9348a0c82ff5e94f8d,f6a5a186547b6965de30468aaedad3d7bdc031e642e3997e70347c9110dfb966,Tests_passed
8073,micromata/javaapiforkml,36e63335cf8642e20d990a414134677c06a5e536,8a0dfed407edb8b002825ac41d39013c13c2fcb2925bee161f588175fbcb2ec8,Tests_passed
8074,NovaTecConsulting/BeanTest,b52aa34dbaf320d27fa42d7ff26c70f649424cf2,28e9898a4f17f5ed53f08052991041259a9da1e15d7c1fc0303bb40b4f7a6afa,Tests_passed
8075,mraad/Shapefile,cabbd189576c0cfa5d9b689d71213d5d44d63d1a,009d7fb9dbc93dbe89bfb57848365aea3f5676bf869a9d6159c0667a5f092bd7,Tests_passed
8077,meyerjp3/psychometrics,1fac2d7053ae17acb0b9bedc13c52c41874e8a77,2ad74797046de8e9808a2a2dab4fdd649aa8b42d5606a6ac25bc4bdb48e437aa,Tests_passed
8081,gbif/name-parser,ecedc2d127d6ac57d8d46a24dd6cd9d769b05ecd,5082ab998b06beab9e08486ffae290a25a2b0afc5cf13043dd7d4b2d4ef20c55,Tests_passed
